UF,MUNICIPIO,REDE,2017,2019
BA,Santa Inês,Estadual,3.2,3.9
BA,Santa Inês,Federal,-,4.8
BA,Santa Inês,Pública,-,4.5
BA,Santaluz,Estadual,2.7,3.0
BA,Santaluz,Pública,2.7,3.0
BA,Santa Luzia,Estadual,2.8,3.0
BA,Santa Luzia,Pública,2.8,3.0
BA,Santa Maria da Vitória,Estadual,2.9,3.6
BA,Santa Maria da Vitória,Pública,2.9,3.6
BA,Santana,Estadual,3.0,3.6
BA,Santana,Pública,3.0,3.6
BA,Santanópolis,Estadual,2.5,3.2
BA,Santanópolis,Pública,2.5,3.2
BA,Santa Rita de Cássia,Estadual,3.1,3.0
BA,Santa Rita de Cássia,Pública,3.1,3.0
BA,Santa Teresinha,Estadual,3.9,4.0
BA,Santa Teresinha,Pública,3.9,4.0
BA,Santo Amaro,Estadual,2.1,2.4
BA,Santo Amaro,Federal,4.1,-
BA,Santo Amaro,Municipal,2.9,-
BA,Santo Amaro,Pública,2.2,2.8
BA,Santo Antônio de Jesus,Estadual,2.9,4.0
BA,Santo Antônio de Jesus,Pública,2.9,4.0
BA,Santo Estêvão,Estadual,2.3,3.1
BA,Santo Estêvão,Pública,2.3,3.1
BA,São Desidério,Estadual,2.5,3.1
BA,São Desidério,Municipal,2.5,2.7
BA,São Desidério,Pública,2.5,3.0
BA,São Domingos,Estadual,3.4,4.3
BA,São Domingos,Pública,3.4,4.3
BA,São Félix,Estadual,2.4,2.6
BA,São Félix,Pública,2.4,2.6
BA,São Félix do Coribe,Estadual,2.8,3.6
BA,São Félix do Coribe,Pública,2.8,3.6
BA,São Felipe,Estadual,2.2,3.0
BA,São Felipe,Pública,2.2,3.0
BA,São Francisco do Conde,Estadual,2.1,2.7
BA,São Francisco do Conde,Pública,2.1,2.7
BA,São Gabriel,Estadual,2.7,3.2
BA,São Gabriel,Pública,2.7,3.2
BA,São Gonçalo dos Campos,Estadual,2.9,3.4
BA,São Gonçalo dos Campos,Municipal,2.8,-
BA,São Gonçalo dos Campos,Pública,2.9,3.4
BA,São José da Vitória,Estadual,2.7,-
BA,São José da Vitória,Pública,2.7,-
BA,São José do Jacuípe,Estadual,2.9,2.5
BA,São José do Jacuípe,Pública,2.9,2.5
BA,São Miguel das Matas,Estadual,2.8,4.2
BA,São Miguel das Matas,Pública,2.8,4.2
BA,São Sebastião do Passé,Estadual,2.8,2.9
BA,São Sebastião do Passé,Pública,2.8,2.9
BA,Sapeaçu,Estadual,2.6,3.4
BA,Sapeaçu,Pública,2.6,3.4
BA,Sátiro Dias,Estadual,2.4,3.0
BA,Sátiro Dias,Pública,2.4,3.0
BA,Saubara,Estadual,2.4,2.0
BA,Saubara,Pública,2.4,2.0
BA,Saúde,Estadual,2.7,4.2
BA,Saúde,Pública,2.7,4.2
BA,Seabra,Estadual,3.0,3.2
BA,Seabra,Federal,6.0,5.9
BA,Seabra,Pública,3.2,3.6
BA,Sebastião Laranjeiras,Estadual,2.9,4.2
BA,Sebastião Laranjeiras,Pública,2.9,4.2
BA,Senhor do Bonfim,Estadual,2.8,3.3
BA,Senhor do Bonfim,Federal,5.3,5.4
BA,Senhor do Bonfim,Pública,3.1,3.5
BA,Serra do Ramalho,Estadual,2.4,-
BA,Serra do Ramalho,Pública,2.4,-
BA,Sento Sé,Estadual,2.0,2.7
BA,Sento Sé,Pública,2.0,2.7
BA,Serra Dourada,Estadual,3.2,-
BA,Serra Dourada,Pública,3.2,-
BA,Serra Preta,Estadual,2.7,3.1
BA,Serra Preta,Pública,2.7,3.1
BA,Serrinha,Estadual,2.9,3.4
BA,Serrinha,Federal,-,4.8
BA,Serrinha,Pública,2.9,3.4
BA,Serrolândia,Estadual,2.6,3.1
BA,Serrolândia,Pública,2.6,3.1
BA,Simões Filho,Estadual,2.3,3.0
BA,Simões Filho,Federal,5.2,-
BA,Simões Filho,Pública,2.5,3.1
BA,Sítio do Mato,Estadual,2.8,2.6
BA,Sítio do Mato,Pública,2.8,2.6
BA,Sítio do Quinto,Estadual,3.2,3.3
BA,Sítio do Quinto,Pública,3.2,3.3
BA,Sobradinho,Estadual,2.2,3.1
BA,Sobradinho,Pública,2.2,3.1
BA,Souto Soares,Estadual,2.2,3.1
BA,Souto Soares,Pública,2.2,3.1
BA,Tabocas do Brejo Velho,Estadual,2.9,3.3
BA,Tabocas do Brejo Velho,Pública,2.9,3.3
BA,Tanhaçu,Estadual,2.5,3.4
BA,Tanhaçu,Pública,2.5,3.4
BA,Tanque Novo,Estadual,4.0,4.6
BA,Tanque Novo,Pública,4.0,4.6
BA,Tanquinho,Estadual,3.0,4.0
BA,Tanquinho,Pública,3.0,4.0
BA,Taperoá,Estadual,2.5,-
BA,Taperoá,Pública,2.5,-
BA,Tapiramutá,Estadual,3.2,3.7
BA,Tapiramutá,Pública,3.2,3.7
BA,Teixeira de Freitas,Estadual,3.0,3.4
BA,Teixeira de Freitas,Federal,5.9,5.7
BA,Teixeira de Freitas,Pública,3.1,3.5
BA,Teodoro Sampaio,Estadual,2.4,2.2
BA,Teodoro Sampaio,Pública,2.4,2.2
BA,Teofilândia,Estadual,3.0,-
BA,Teofilândia,Pública,3.0,-
BA,Teolândia,Estadual,2.5,2.9
BA,Teolândia,Pública,2.5,2.9
BA,Terra Nova,Estadual,2.3,2.4
BA,Terra Nova,Pública,2.3,2.4
BA,Tremedal,Estadual,2.6,3.2
BA,Tremedal,Pública,2.6,3.2
BA,Tucano,Estadual,3.1,3.5
BA,Tucano,Pública,3.1,3.5
BA,Uauá,Estadual,2.8,3.5
BA,Uauá,Pública,2.8,3.5
BA,Ubaíra,Estadual,2.9,3.5
BA,Ubaíra,Pública,2.9,3.5
BA,Ubaitaba,Estadual,2.7,2.7
BA,Ubaitaba,Pública,2.7,2.7
BA,Ubatã,Estadual,2.8,-
BA,Ubatã,Pública,2.8,-
BA,Uibaí,Estadual,2.2,2.7
BA,Uibaí,Pública,2.2,2.7
BA,Umburanas,Estadual,2.2,-
BA,Umburanas,Pública,2.2,-
BA,Una,Estadual,3.0,-
BA,Una,Pública,3.0,-
BA,Urandi,Estadual,3.3,3.7
BA,Urandi,Pública,3.3,3.7
BA,Uruçuca,Estadual,2.2,2.8
BA,Uruçuca,Federal,3.5,-
BA,Uruçuca,Pública,2.4,3.2
BA,Utinga,Estadual,2.8,3.4
BA,Utinga,Pública,2.8,3.4
BA,Valença,Estadual,-,2.9
BA,Valença,Federal,4.4,4.7
BA,Valença,Pública,2.9,3.5
BA,Valente,Estadual,3.3,3.8
BA,Valente,Pública,3.3,3.8
BA,Várzea da Roça,Estadual,2.8,3.0
BA,Várzea da Roça,Pública,2.8,3.0
BA,Várzea do Poço,Estadual,3.2,3.8
BA,Várzea do Poço,Pública,3.2,3.8
BA,Várzea Nova,Estadual,2.2,3.4
BA,Várzea Nova,Pública,2.2,3.4
BA,Varzedo,Estadual,2.4,3.7
BA,Varzedo,Pública,2.4,3.7
BA,Vera Cruz,Estadual,2.4,2.5
BA,Vera Cruz,Pública,2.4,2.5
BA,Vereda,Estadual,3.4,3.9
BA,Vereda,Pública,3.4,3.9
BA,Vitória da Conquista,Estadual,2.9,3.5
BA,Vitória da Conquista,Federal,5.9,-
BA,Vitória da Conquista,Pública,3.1,3.7
BA,Wagner,Estadual,2.0,3.3
BA,Wagner,Pública,2.0,3.3
BA,Wanderley,Estadual,3.5,3.7
BA,Wanderley,Pública,3.5,3.7
BA,Wenceslau Guimarães,Estadual,2.5,-
BA,Wenceslau Guimarães,Pública,2.5,-
