UF,MUNICIPIO,REDE,2005,2007,2009,2011,2013,2015,2017,2019
AM,Juruá,Pública,2.5,3.1,3.7,3.7,3.0,3.9,3.7,3.6
AM,Jutaí,Estadual,2.8,3.5,4.6,3.9,3.4,3.8,3.6,4.1
AM,Jutaí,Municipal,-,-,-,-,-,-,3.2,3.3
AM,Jutaí,Pública,2.8,3.4,4.6,3.9,3.3,3.6,3.4,3.6
AM,Lábrea,Estadual,2.6,3.0,3.5,3.8,3.5,4.0,4.0,4.5
AM,Lábrea,Municipal,-,3.0,2.9,2.9,3.3,3.2,3.3,3.3
AM,Lábrea,Pública,2.7,3.0,3.4,3.5,3.4,3.7,3.7,3.9
AM,Manacapuru,Estadual,3.0,3.2,4.0,4.0,4.4,4.7,5.0,5.0
AM,Manacapuru,Municipal,-,-,-,-,-,3.4,3.8,4.6
AM,Manacapuru,Pública,3.0,3.2,3.9,3.9,4.2,4.5,4.7,4.9
AM,Manaquiri,Estadual,3.2,3.1,3.2,3.6,2.8,4.0,4.5,4.1
AM,Manaquiri,Municipal,2.4,2.6,3.0,3.1,-,3.4,3.8,3.5
AM,Manaquiri,Pública,2.8,2.9,3.1,3.4,2.9,3.6,4.0,3.7
AM,Manaus,Federal,-,-,6.0,-,-,6.5,7.0,-
AM,Manaus,Estadual,2.8,3.3,3.4,3.8,3.9,4.5,4.8,4.8
AM,Manaus,Municipal,2.6,2.8,2.9,3.1,3.4,4.3,4.7,4.8
AM,Manaus,Pública,2.8,3.2,3.2,3.6,3.7,4.4,4.7,4.8
AM,Manicoré,Estadual,3.1,3.6,4.1,4.0,4.3,4.5,4.6,4.7
AM,Manicoré,Municipal,-,-,-,-,-,3.7,3.8,4.2
AM,Manicoré,Pública,3.1,3.4,3.9,3.9,4.1,4.3,4.3,4.4
AM,Maraã,Estadual,1.5,2.5,3.2,3.1,3.0,4.4,3.5,-
AM,Maraã,Municipal,-,-,-,-,3.3,3.1,3.1,3.3
AM,Maraã,Pública,1.5,2.5,3.2,3.3,3.4,3.7,3.6,3.4
AM,Maués,Estadual,3.4,3.7,3.5,3.8,4.0,4.4,4.5,4.5
AM,Maués,Municipal,2.1,2.9,2.7,3.0,3.2,3.9,3.8,4.0
AM,Maués,Pública,2.7,3.3,3.1,3.5,3.7,4.2,4.2,4.2
AM,Nhamundá,Estadual,3.2,3.3,3.9,4.2,4.3,5.0,5.4,4.8
AM,Nhamundá,Municipal,-,-,-,-,3.8,4.1,4.3,4.0
AM,Nhamundá,Pública,3.0,3.4,3.8,4.0,4.0,4.5,4.9,4.4
AM,Nova Olinda do Norte,Estadual,3.0,3.3,3.7,3.7,3.6,4.4,4.2,4.3
AM,Nova Olinda do Norte,Municipal,-,2.7,1.8,3.3,3.3,3.8,3.5,4.2
AM,Nova Olinda do Norte,Pública,3.0,3.3,3.3,3.5,3.6,4.1,3.9,4.3
AM,Novo Airão,Estadual,2.9,3.1,4.9,5.0,5.9,5.7,5.3,5.6
AM,Novo Airão,Municipal,-,2.6,3.6,3.8,3.8,3.8,3.6,4.2
AM,Novo Airão,Pública,2.9,2.9,4.3,4.5,4.8,4.5,4.2,4.7
AM,Novo Aripuanã,Estadual,2.5,3.0,3.7,3.9,4.6,4.5,4.3,4.2
AM,Novo Aripuanã,Municipal,-,-,-,-,-,-,3.3,-
AM,Novo Aripuanã,Pública,2.5,3.0,3.7,3.8,4.6,4.3,4.1,3.9
AM,Parintins,Estadual,3.5,4.1,4.4,4.5,4.4,4.9,5.1,4.9
AM,Parintins,Municipal,-,-,3.7,4.3,4.1,4.1,4.2,4.4
AM,Parintins,Pública,3.3,4.0,4.3,4.4,4.3,4.6,4.7,4.7
AM,Pauini,Estadual,2.6,3.7,2.8,3.6,2.9,3.4,3.4,3.4
AM,Pauini,Pública,2.6,3.6,2.8,3.6,2.9,3.4,3.4,3.4
AM,Presidente Figueiredo,Estadual,3.8,4.2,4.4,4.4,4.7,4.8,5.3,4.9
AM,Presidente Figueiredo,Municipal,2.8,3.2,3.3,3.3,3.8,4.1,4.5,4.3
AM,Presidente Figueiredo,Pública,2.9,3.4,3.7,3.6,4.1,4.2,4.7,4.4
AM,Rio Preto da Eva,Estadual,2.6,2.9,3.3,3.2,3.5,3.7,4.8,4.0
AM,Rio Preto da Eva,Municipal,-,-,3.5,3.2,3.2,3.5,4.2,4.6
AM,Rio Preto da Eva,Pública,2.7,3.2,3.5,3.3,3.3,3.5,4.3,4.5
AM,Santa Isabel do Rio Negro,Estadual,3.4,3.6,4.1,3.8,4.2,4.5,4.2,4.1
AM,Santa Isabel do Rio Negro,Municipal,2.7,3.0,2.9,3.1,3.6,4.0,3.9,4.0
AM,Santa Isabel do Rio Negro,Pública,3.1,3.3,3.5,3.4,3.9,4.2,4.1,4.0
AM,Santo Antônio do Içá,Estadual,2.6,2.5,3.1,3.8,3.7,3.6,3.6,3.6
AM,Santo Antônio do Içá,Municipal,-,-,-,-,-,-,-,-
AM,Santo Antônio do Içá,Pública,2.5,2.5,3.2,3.7,3.6,3.6,3.4,3.4
AM,São Gabriel da Cachoeira,Estadual,3.4,3.6,4.1,4.3,4.3,3.9,4.2,3.7
AM,São Gabriel da Cachoeira,Municipal,-,-,-,-,-,3.5,3.5,-
AM,São Gabriel da Cachoeira,Pública,3.4,3.4,4.0,4.1,4.2,3.8,4.0,3.7
AM,São Paulo de Olivença,Estadual,2.8,3.2,3.8,4.1,4.2,4.3,4.2,4.6
AM,São Paulo de Olivença,Municipal,-,-,-,-,-,-,-,3.7
AM,São Paulo de Olivença,Pública,2.9,3.4,3.7,3.7,4.1,4.3,4.2,4.3
AM,São Sebastião do Uatumã,Estadual,2.3,2.8,4.0,4.2,3.6,4.1,4.5,4.3
AM,São Sebastião do Uatumã,Municipal,-,-,-,-,-,-,-,-
AM,São Sebastião do Uatumã,Pública,2.3,2.8,3.9,4.1,3.6,4.0,4.3,4.2
AM,Silves,Estadual,3.3,2.9,3.6,3.5,4.0,4.7,5.0,4.5
AM,Silves,Municipal,-,3.4,3.3,3.2,3.7,3.9,4.4,4.2
AM,Silves,Pública,3.1,3.0,3.5,3.3,3.9,4.1,4.6,4.3
AM,Tabatinga,Estadual,2.7,3.2,3.5,3.6,3.8,4.2,4.3,4.4
AM,Tabatinga,Municipal,-,2.5,2.5,3.0,3.2,3.2,3.0,3.6
AM,Tabatinga,Pública,2.6,3.0,3.3,3.5,3.6,3.8,3.6,4.1
AM,Tapauá,Estadual,2.4,3.5,4.5,4.6,4.8,4.6,4.7,4.4
AM,Tapauá,Municipal,-,-,-,3.9,4.9,4.0,4.1,3.6
AM,Tapauá,Pública,2.4,3.6,4.5,4.5,4.7,4.2,4.3,4.0
AM,Tefé,Estadual,2.9,3.3,3.9,3.9,4.1,4.4,4.6,4.2
AM,Tefé,Municipal,-,-,3.5,4.0,4.2,4.5,4.2,4.1
AM,Tefé,Pública,2.9,3.2,3.8,3.9,4.1,4.4,4.5,4.2
AM,Tonantins,Estadual,2.7,3.0,3.0,2.9,3.2,3.1,4.0,3.7
AM,Tonantins,Municipal,-,-,-,-,-,-,3.2,3.6
AM,Tonantins,Pública,2.6,2.9,3.0,2.9,3.0,3.2,3.6,3.7
AM,Uarini,Estadual,2.7,2.9,3.7,2.4,2.9,3.5,4.2,4.7
AM,Uarini,Municipal,-,-,3.5,-,-,-,2.4,4.2
AM,Uarini,Pública,2.7,2.9,3.5,2.6,3.2,3.0,3.6,4.3
AM,Urucará,Estadual,3.0,3.6,3.8,4.0,4.1,4.3,4.7,4.3
AM,Urucará,Municipal,-,3.2,-,-,-,-,4.5,4.3
AM,Urucará,Pública,3.0,3.5,3.9,3.9,4.1,4.2,4.6,4.3
AM,Urucurituba,Estadual,2.3,3.1,3.8,4.1,3.7,4.1,4.6,4.3
AM,Urucurituba,Municipal,-,-,3.0,3.3,3.0,3.2,3.5,3.7
AM,Urucurituba,Pública,2.3,3.1,3.6,3.8,3.4,3.9,4.2,4.1
RR,Amajari,Estadual,3.8,3.2,3.8,3.2,3.6,3.9,3.9,3.9
RR,Amajari,Municipal,-,-,-,-,-,-,-,-
RR,Amajari,Pública,3.7,3.3,3.8,3.1,3.5,4.0,3.9,3.9
RR,Alto Alegre,Estadual,3.1,3.3,3.6,3.4,3.6,3.7,3.6,3.8
RR,Alto Alegre,Municipal,-,2.8,-,-,-,-,-,-
RR,Alto Alegre,Pública,3.1,3.2,3.6,3.5,3.6,3.8,3.6,3.8
RR,Boa Vista,Federal,-,5.3,5.9,-,6.3,7.0,7.5,6.5
RR,Boa Vista,Estadual,3.6,3.7,3.8,3.7,3.6,3.8,4.1,4.3
RR,Boa Vista,Municipal,4.1,4.5,-,-,-,-,-,-
RR,Boa Vista,Pública,3.6,3.7,3.8,3.7,3.6,3.8,4.2,4.3
RR,Bonfim,Estadual,3.6,3.7,3.6,3.5,2.9,3.1,3.3,3.7
RR,Bonfim,Municipal,-,-,3.4,3.4,3.4,-,4.4,4.5
RR,Bonfim,Pública,3.6,3.7,3.5,3.5,3.1,3.0,3.7,4.1
RR,Cantá,Estadual,3.3,3.3,3.9,3.5,3.0,3.2,3.7,-
RR,Cantá,Pública,3.3,3.3,3.9,3.5,3.1,3.2,3.8,-
RR,Caracaraí,Estadual,3.4,3.4,3.2,3.2,3.1,3.1,3.5,3.8
RR,Caracaraí,Municipal,-,-,3.7,-,-,-,-,-
RR,Caracaraí,Pública,3.3,3.3,3.4,3.3,3.1,3.1,3.5,3.8
RR,Caroebe,Estadual,3.1,2.3,3.3,3.4,3.6,3.3,3.4,-
RR,Caroebe,Pública,3.1,2.3,3.3,3.4,3.6,3.3,3.4,-
RR,Iracema,Estadual,2.4,3.0,2.6,2.8,3.0,2.8,2.7,3.3
RR,Iracema,Municipal,-,3.5,-,-,-,-,-,-
RR,Iracema,Pública,2.5,3.1,2.6,2.8,3.0,2.8,2.7,3.3
RR,Mucajaí,Estadual,3.2,3.2,3.0,3.0,3.8,3.6,3.9,4.1
RR,Mucajaí,Pública,3.2,3.3,3.0,3.0,3.8,3.6,3.9,4.1
RR,Normandia,Estadual,3.3,3.7,3.5,3.1,3.4,3.5,3.1,3.1
RR,Normandia,Pública,3.3,3.7,3.4,3.1,3.3,3.5,3.1,3.1
RR,Pacaraima,Estadual,-,3.4,3.5,3.3,3.6,3.4,3.9,-
RR,Pacaraima,Municipal,-,-,-,-,-,-,-,-
RR,Pacaraima,Pública,-,3.5,3.7,3.2,3.5,3.4,4.0,-
RR,Rorainópolis,Estadual,3.2,3.0,3.4,3.1,3.1,3.5,3.7,4.0
RR,Rorainópolis,Municipal,-,-,-,-,-,-,-,-
RR,Rorainópolis,Pública,3.2,3.0,3.3,3.1,3.1,3.5,3.7,3.9
RR,São João da Baliza,Estadual,3.0,2.9,3.4,3.2,3.5,3.9,3.8,3.7
RR,São João da Baliza,Municipal,-,-,-,-,-,-,-,-
RR,São João da Baliza,Pública,3.2,3.0,3.5,3.1,3.5,3.8,3.7,3.8
RR,São Luiz,Estadual,3.3,2.8,3.5,3.4,3.8,-,3.6,3.5
RR,São Luiz,Municipal,-,-,-,-,-,-,-,-
RR,São Luiz,Pública,3.3,2.8,3.5,3.4,3.8,-,3.7,3.6
RR,Uiramutã,Estadual,-,3.0,-,-,-,3.3,3.6,-
RR,Uiramutã,Municipal,-,-,-,-,-,-,-,-
RR,Uiramutã,Pública,-,3.0,-,-,-,3.3,3.6,-
PA,Abaetetuba,Estadual,3.3,2.7,3.2,-,3.2,3.4,3.3,3.6
PA,Abaetetuba,Pública,3.3,2.7,3.2,-,3.2,3.4,3.3,3.6
PA,Abel Figueiredo,Municipal,2.1,3.2,3.7,3.4,3.9,3.9,3.6,3.9
PA,Abel Figueiredo,Pública,2.1,3.2,3.7,3.4,3.9,3.9,3.6,3.9
PA,Acará,Municipal,3.1,3.0,3.6,3.4,3.5,3.2,3.3,3.3
PA,Acará,Pública,3.1,3.0,3.6,3.4,3.5,3.2,3.3,3.3
PA,Afuá,Municipal,3.1,3.1,3.2,2.8,2.9,3.0,2.7,3.1
PA,Afuá,Pública,3.1,3.1,3.2,2.8,2.9,3.0,2.7,3.1
PA,Água Azul do Norte,Municipal,2.5,2.9,3.1,3.3,3.1,3.7,3.4,3.9
PA,Água Azul do Norte,Pública,2.5,2.9,3.1,3.3,3.1,3.7,3.4,3.9
PA,Alenquer,Estadual,3.4,3.2,3.3,3.2,3.6,3.9,4.0,4.1
PA,Alenquer,Municipal,-,3.5,3.3,3.6,3.6,3.2,3.4,3.4
PA,Alenquer,Pública,3.2,3.3,3.3,3.5,3.6,3.4,3.6,3.7
PA,Almeirim,Municipal,3.5,3.6,3.7,3.4,3.3,3.1,2.5,3.2
PA,Almeirim,Pública,3.5,3.6,3.7,3.4,3.3,3.1,2.5,3.2
PA,Altamira,Municipal,3.6,4.0,4.1,4.4,3.7,4.4,4.8,4.8
PA,Altamira,Pública,3.6,4.0,4.1,4.4,3.7,4.4,4.8,4.8
PA,Anajás,Municipal,3.3,3.6,3.4,3.2,3.1,3.4,3.0,3.3
PA,Anajás,Pública,3.3,3.6,3.4,3.2,3.1,3.4,3.0,3.3
PA,Ananindeua,Estadual,3.3,3.1,3.2,-,3.0,3.2,3.4,4.0
PA,Ananindeua,Municipal,3.6,3.7,4.3,4.5,4.2,4.8,4.8,5.0
PA,Ananindeua,Pública,3.4,3.2,3.4,-,3.4,3.7,3.9,4.3
PA,Anapu,Municipal,2.6,2.8,3.4,3.6,2.9,3.3,3.3,3.8
PA,Anapu,Pública,2.6,2.8,3.4,3.6,2.9,3.3,3.3,3.8
PA,Augusto Corrêa,Municipal,2.6,2.9,3.4,3.3,3.3,3.2,3.4,-
PA,Augusto Corrêa,Pública,2.6,2.9,3.4,3.3,3.3,3.2,3.4,-
PA,Aurora do Pará,Estadual,3.7,0.6,2.6,3.5,2.6,3.2,2.4,3.1
PA,Aurora do Pará,Municipal,-,4.4,2.9,3.3,3.6,4.6,4.4,4.5
PA,Aurora do Pará,Pública,3.4,3.1,3.0,3.4,3.2,4.2,4.0,4.3
PA,Aveiro,Municipal,3.9,3.0,3.4,3.2,3.5,2.9,3.2,3.7
PA,Aveiro,Pública,3.9,3.0,3.4,3.2,3.5,2.9,3.2,3.7
PA,Bagre,Municipal,3.1,2.5,3.3,2.9,4.0,3.3,3.4,4.0
PA,Bagre,Pública,3.1,2.5,3.3,2.9,4.0,3.3,3.4,4.0
PA,Baião,Municipal,3.4,3.5,3.4,3.5,2.9,3.4,3.4,-
PA,Baião,Pública,3.4,3.5,3.4,3.5,2.9,3.4,3.4,-
PA,Bannach,Municipal,3.5,3.4,4.2,4.7,3.9,3.6,4.0,3.8
PA,Bannach,Pública,3.5,3.4,4.2,4.7,3.9,3.6,4.0,3.8
PA,Barcarena,Estadual,2.8,2.2,2.7,-,3.0,-,3.3,3.3
PA,Barcarena,Municipal,3.3,3.5,3.3,3.1,3.2,3.4,3.6,3.7
PA,Barcarena,Pública,3.1,3.1,3.1,3.0,3.1,3.3,3.5,3.6
PA,Belém,Federal,-,5.2,5.5,-,5.2,5.8,5.8,6.5
PA,Belém,Estadual,3.1,2.9,3.0,-,2.9,3.1,3.3,3.9
PA,Belém,Municipal,3.1,3.2,3.5,3.7,3.8,4.0,4.3,4.4
PA,Belém,Pública,3.1,3.0,3.1,-,3.1,3.3,3.5,4.1
PA,Belterra,Municipal,3.1,3.2,3.6,4.1,4.2,4.2,4.2,4.8
PA,Belterra,Pública,3.1,3.2,3.6,4.1,4.2,4.2,4.2,4.8
PA,Benevides,Estadual,3.2,2.8,3.5,-,3.2,3.5,3.8,4.4
PA,Benevides,Municipal,-,-,-,-,-,-,5.1,5.3
PA,Benevides,Pública,3.2,2.8,3.5,-,3.2,3.6,4.1,4.7
PA,Bom Jesus do Tocantins,Estadual,3.0,2.7,3.7,-,-,-,-,-
PA,Bom Jesus do Tocantins,Municipal,-,-,-,3.9,3.9,3.5,3.8,4.0
PA,Bom Jesus do Tocantins,Pública,3.1,2.7,3.8,3.8,3.9,3.5,3.7,3.9
PA,Bonito,Estadual,2.7,2.7,2.5,-,2.9,3.5,2.7,2.5
PA,Bonito,Pública,2.7,2.7,2.5,-,2.9,3.5,2.7,2.5
PA,Bragança,Estadual,3.3,3.0,2.9,-,2.7,2.8,3.1,3.5
PA,Bragança,Municipal,-,3.2,3.3,3.3,3.6,4.1,-,-
PA,Bragança,Pública,3.3,3.0,3.0,-,2.9,3.2,3.3,3.6
PA,Brasil Novo,Municipal,3.5,3.4,3.9,3.8,3.7,3.7,4.4,4.9
PA,Brasil Novo,Pública,3.5,3.4,3.9,3.8,3.7,3.7,4.4,4.9
PA,Brejo Grande do Araguaia,Municipal,3.1,3.2,3.5,3.3,3.0,3.5,2.8,-
PA,Brejo Grande do Araguaia,Pública,3.1,3.2,3.5,3.3,3.0,3.5,2.8,-
PA,Breu Branco,Municipal,2.9,3.2,3.5,3.8,3.1,3.0,3.6,3.5
PA,Breu Branco,Pública,2.9,3.2,3.5,3.8,3.1,3.0,3.6,3.5
PA,Breves,Municipal,3.1,3.6,3.6,3.7,3.5,3.1,3.7,3.7
PA,Breves,Pública,3.1,3.6,3.6,3.7,3.5,3.1,3.7,3.7
PA,Bujaru,Estadual,2.1,2.3,2.3,-,3.3,3.5,4.2,4.4
PA,Bujaru,Municipal,3.0,-,-,-,-,3.5,3.7,3.6
PA,Bujaru,Pública,2.8,2.4,2.3,-,3.5,3.5,3.8,3.8
PA,Cachoeira do Piriá,Estadual,2.4,2.2,2.3,-,2.3,2.2,2.5,-
PA,Cachoeira do Piriá,Municipal,-,2.6,-,3.1,3.3,3.0,2.8,-
PA,Cachoeira do Piriá,Pública,2.7,2.5,2.9,2.8,3.0,2.9,2.7,2.9
PA,Cachoeira do Arari,Estadual,2.5,2.9,3.0,-,3.4,2.9,2.8,3.5
PA,Cachoeira do Arari,Municipal,-,3.0,3.3,3.3,-,3.5,3.5,3.5
PA,Cachoeira do Arari,Pública,2.5,3.0,3.2,3.3,3.6,3.3,3.2,3.4
PA,Cametá,Municipal,3.0,2.9,3.2,3.3,3.3,3.3,3.2,3.3
PA,Cametá,Pública,3.0,2.9,3.2,3.3,3.3,3.3,3.2,3.3
PA,Canaã dos Carajás,Municipal,3.2,3.8,3.4,3.8,3.9,4.0,3.6,4.2
PA,Canaã dos Carajás,Pública,3.2,3.8,3.4,3.8,3.9,4.0,3.6,4.2
PA,Capanema,Estadual,3.2,2.7,2.9,-,2.6,2.8,3.2,3.5
PA,Capanema,Pública,3.2,2.7,2.9,-,2.6,2.8,3.2,3.5
PA,Capitão Poço,Estadual,3.0,2.7,3.1,3.3,3.0,2.9,2.7,3.3
PA,Capitão Poço,Municipal,-,3.0,3.1,2.7,3.1,3.5,3.4,3.7
PA,Capitão Poço,Pública,3.0,2.8,3.1,3.1,3.1,3.1,3.1,3.4
PA,Castanhal,Estadual,3.1,2.9,3.3,-,3.1,3.1,3.4,3.6
PA,Castanhal,Municipal,3.4,3.7,3.5,3.7,3.7,3.8,3.9,4.0
PA,Castanhal,Pública,3.1,3.1,3.3,-,3.3,3.3,3.6,3.7
PA,Chaves,Municipal,-,3.0,3.3,3.2,3.7,4.1,3.1,3.5
PA,Chaves,Pública,-,3.0,3.3,3.2,3.7,4.1,3.1,3.5
PA,Colares,Estadual,2.8,2.7,3.4,2.9,3.0,3.4,3.8,3.6
PA,Colares,Pública,2.8,2.7,3.4,2.9,3.0,3.4,3.8,3.6
PA,Conceição do Araguaia,Estadual,2.9,3.3,2.9,-,2.9,3.4,3.2,3.5
PA,Conceição do Araguaia,Municipal,-,3.1,3.4,3.3,3.0,3.9,3.5,4.4
PA,Conceição do Araguaia,Pública,3.0,3.3,3.2,-,3.0,3.5,3.4,3.8
PA,Concórdia do Pará,Estadual,2.7,2.1,2.6,-,2.9,3.1,2.7,-
PA,Concórdia do Pará,Municipal,-,2.8,3.6,4.0,3.3,3.4,2.9,3.4
PA,Concórdia do Pará,Pública,2.8,2.3,3.1,3.8,3.2,3.4,2.9,3.3
PA,Cumaru do Norte,Municipal,3.4,2.7,3.7,3.8,3.4,3.9,3.7,-
PA,Cumaru do Norte,Pública,3.4,2.7,3.7,3.8,3.4,3.9,3.7,-
PA,Curionópolis,Estadual,2.9,2.5,2.5,-,-,-,-,-
PA,Curionópolis,Municipal,3.5,3.5,4.0,3.6,3.9,4.2,4.0,4.4
PA,Curionópolis,Pública,3.2,3.0,3.4,3.6,3.9,4.2,4.0,4.4
PA,Curralinho,Estadual,2.9,1.9,2.7,-,2.2,2.3,2.0,2.3
PA,Curralinho,Municipal,3.0,3.4,2.8,3.2,3.2,3.1,2.9,2.6
PA,Curralinho,Pública,3.0,2.7,3.0,3.1,3.0,3.0,2.8,2.6
PA,Curuá,Municipal,2.9,3.1,3.0,3.4,3.5,3.5,3.6,3.9
PA,Curuá,Pública,2.9,3.1,3.0,3.4,3.5,3.5,3.6,3.9
PA,Curuçá,Estadual,2.8,2.6,2.9,-,3.2,3.1,3.0,3.2
PA,Curuçá,Municipal,-,-,-,-,-,-,3.8,4.4
PA,Curuçá,Pública,2.8,2.7,2.9,-,3.2,3.1,3.2,3.7
PA,Dom Eliseu,Municipal,2.8,3.0,3.2,3.3,3.3,3.5,3.8,4.5
PA,Dom Eliseu,Pública,2.8,3.0,3.2,3.3,3.3,3.5,3.8,4.5
PA,Eldorado do Carajás,Municipal,3.1,3.1,3.5,3.8,3.6,3.7,3.2,3.8
PA,Eldorado do Carajás,Pública,3.1,3.1,3.5,3.8,3.6,3.7,3.2,3.8
PA,Faro,Estadual,3.2,3.2,2.6,3.7,3.0,3.6,4.2,3.7
PA,Faro,Municipal,-,3.0,-,3.7,3.1,3.9,3.1,3.2
PA,Faro,Pública,3.1,3.1,2.8,3.7,3.1,3.8,3.6,3.5
PA,Floresta do Araguaia,Municipal,3.0,3.1,3.7,3.6,3.2,3.5,3.5,3.7
PA,Floresta do Araguaia,Pública,3.0,3.1,3.7,3.6,3.2,3.5,3.5,3.7
PA,Garrafão do Norte,Municipal,2.8,3.3,3.4,3.0,3.4,4.0,3.7,4.1
PA,Garrafão do Norte,Pública,2.8,3.3,3.4,3.0,3.4,4.0,3.7,4.1
PA,Goianésia do Pará,Municipal,2.5,2.5,3.5,3.0,2.6,3.1,3.2,3.4
PA,Goianésia do Pará,Pública,2.5,2.5,3.5,3.0,2.6,3.1,3.2,3.4
PA,Gurupá,Estadual,3.1,-,-,-,-,-,-,-
PA,Gurupá,Municipal,-,3.1,3.5,3.5,3.0,3.1,2.9,3.0
PA,Gurupá,Pública,3.1,3.1,3.5,3.5,3.0,3.1,2.9,3.0
PA,Igarapé-Açu,Estadual,3.0,2.5,2.8,-,2.9,2.7,2.9,3.2
PA,Igarapé-Açu,Municipal,-,2.9,2.8,-,3.0,3.0,3.1,3.4
PA,Igarapé-Açu,Pública,3.0,2.6,2.8,-,2.9,2.8,3.0,3.2
PA,Igarapé-Miri,Municipal,3.0,3.5,3.0,3.4,3.5,3.6,3.5,3.7
PA,Igarapé-Miri,Pública,3.0,3.5,3.0,3.4,3.5,3.6,3.5,3.7
PA,Inhangapi,Estadual,3.0,3.0,3.1,2.9,3.1,2.9,2.0,3.4
PA,Inhangapi,Pública,3.0,3.0,3.1,2.9,3.1,2.9,2.0,3.4
PA,Ipixuna do Pará,Municipal,2.8,2.9,3.6,4.0,3.3,4.1,3.8,4.3
PA,Ipixuna do Pará,Pública,2.8,2.9,3.6,4.0,3.3,4.1,3.8,4.3
PA,Irituia,Estadual,3.5,2.8,2.7,-,3.5,3.4,3.1,3.1
PA,Irituia,Pública,3.5,2.8,2.7,-,3.5,3.4,3.1,3.1
PA,Itaituba,Municipal,3.1,3.5,3.6,3.8,3.5,3.6,4.1,4.2
PA,Itaituba,Pública,3.1,3.5,3.6,3.8,3.5,3.6,4.1,4.2
PA,Itupiranga,Estadual,2.5,2.5,2.8,-,3.0,3.2,3.1,3.4
PA,Itupiranga,Municipal,2.4,3.2,2.9,3.4,3.3,3.2,3.3,3.7
PA,Itupiranga,Pública,2.4,2.9,2.9,3.3,3.2,3.2,3.2,3.6
PA,Jacareacanga,Municipal,2.8,3.5,2.9,3.3,3.1,3.3,3.2,3.3
PA,Jacareacanga,Pública,2.8,3.5,2.9,3.3,3.1,3.3,3.2,3.3
PA,Jacundá,Municipal,3.0,2.8,2.8,3.1,3.4,3.6,3.4,3.3
PA,Jacundá,Pública,3.0,2.8,2.8,3.1,3.4,3.6,3.4,3.3
PA,Juruti,Estadual,3.3,2.7,3.2,3.3,3.1,3.3,3.8,4.0
PA,Juruti,Municipal,-,3.2,3.9,3.8,3.6,4.1,4.4,4.8
PA,Juruti,Pública,3.4,3.1,3.7,3.7,3.5,3.8,4.1,4.5
PA,Limoeiro do Ajuru,Estadual,3.4,2.4,2.5,3.5,3.0,3.1,3.1,3.8
PA,Limoeiro do Ajuru,Municipal,-,-,-,3.6,3.5,3.2,3.1,-
PA,Limoeiro do Ajuru,Pública,3.5,2.6,3.1,3.7,3.5,3.2,3.3,3.9
PA,Mãe do Rio,Municipal,3.3,3.5,3.6,3.9,3.8,3.9,3.6,3.8
PA,Mãe do Rio,Pública,3.3,3.5,3.6,3.9,3.8,3.9,3.6,3.8
PA,Magalhães Barata,Estadual,2.8,2.5,3.0,-,2.2,-,2.3,3.4
PA,Magalhães Barata,Municipal,-,-,-,-,-,3.6,2.6,4.0
PA,Magalhães Barata,Pública,2.8,2.7,3.2,-,2.5,3.6,2.6,3.8
PA,Marabá,Municipal,3.1,3.4,3.7,3.8,3.7,4.0,3.8,4.3
PA,Marabá,Pública,3.1,3.4,3.7,3.8,3.7,4.0,3.8,4.3
PA,Maracanã,Municipal,3.4,3.9,4.2,3.7,3.3,3.4,3.5,3.8
PA,Maracanã,Pública,3.4,3.9,4.2,3.7,3.3,3.4,3.5,3.8
PA,Marapanim,Municipal,2.9,3.0,3.3,3.3,3.2,3.3,3.2,3.7
PA,Marapanim,Pública,2.9,3.0,3.3,3.3,3.2,3.3,3.2,3.7
PA,Marituba,Municipal,3.3,3.5,3.8,3.8,3.4,3.7,3.7,3.9
PA,Marituba,Pública,3.3,3.5,3.8,3.8,3.4,3.7,3.7,3.9
PA,Medicilândia,Municipal,-,4.0,4.2,4.0,3.6,3.4,3.5,3.6
PA,Medicilândia,Pública,-,4.0,4.2,4.0,3.6,3.4,3.5,3.6
PA,Melgaço,Estadual,2.8,3.4,3.8,3.0,2.9,4.1,-,-
PA,Melgaço,Municipal,2.5,3.2,-,3.8,3.7,3.7,3.6,3.5
PA,Melgaço,Pública,2.7,3.4,3.7,3.5,3.7,3.7,3.6,3.5
PA,Mocajuba,Municipal,2.8,2.9,3.3,3.1,3.3,2.7,3.3,3.9
PA,Mocajuba,Pública,2.8,2.9,3.3,3.1,3.3,2.7,3.3,3.9
PA,Moju,Municipal,3.0,3.3,3.8,3.7,3.5,3.6,3.8,3.3
PA,Moju,Pública,3.0,3.3,3.8,3.7,3.5,3.6,3.8,3.3
PA,Mojuí dos Campos,Municipal,-,-,-,-,3.5,3.8,4.2,4.2
PA,Mojuí dos Campos,Pública,-,-,-,-,3.5,3.8,4.2,4.2
PA,Monte Alegre,Municipal,3.4,3.7,3.6,3.6,3.5,3.8,3.7,4.0
PA,Monte Alegre,Pública,3.4,3.7,3.6,3.6,3.5,3.8,3.7,4.0
PA,Muaná,Municipal,3.4,3.4,3.5,3.2,3.1,4.0,4.1,3.9
PA,Muaná,Pública,3.4,3.4,3.5,3.2,3.1,4.0,4.1,3.9
PA,Nova Esperança do Piriá,Municipal,3.0,2.8,3.4,3.3,3.1,3.5,2.6,3.4
PA,Nova Esperança do Piriá,Pública,3.0,2.8,3.4,3.3,3.1,3.5,2.6,3.4
