UF,MUNICIPIO,REDE,2005,2007,2009,2011,2013,2015,2017,2019
"SP","José Bonifácio","Pública",4.4,5.0,5.2,5.4,5.5,6.1,6.2,6.3
"SP","Júlio Mesquita","Municipal",4.0,4.3,5.2,4.9,5.1,5.1,5.7,5.8
"SP","Júlio Mesquita","Pública",4.0,4.3,5.2,4.9,5.1,5.1,5.7,5.8
"SP","Jumirim","Municipal",4.8,5.6,5.5,6.4,6.3,6.5,6.9,6.7
"SP","Jumirim","Pública",4.8,5.6,5.5,6.4,6.3,6.5,6.9,6.7
"SP","Jundiaí","Municipal",5.1,5.3,5.8,6.3,6.7,6.8,7.1,7.0
"SP","Jundiaí","Pública",5.1,5.3,5.8,6.3,6.7,6.8,7.1,7.0
"SP","Junqueirópolis","Municipal",5.6,5.6,6.6,7.2,7.4,7.8,7.7,7.9
"SP","Junqueirópolis","Pública",5.6,5.6,6.6,7.2,7.4,7.8,7.7,7.9
"SP","Juquiá","Municipal",4.9,4.7,5.0,5.3,5.2,6.2,6.3,6.6
"SP","Juquiá","Pública",4.9,4.7,5.0,5.3,5.2,6.2,6.3,6.6
"SP","Juquitiba","Estadual",3.9,4.3,4.8,5.1,5.4,6.1,6.8,6.4
"SP","Juquitiba","Municipal",4.2,4.2,4.6,5.3,6.0,5.7,7.0,6.8
"SP","Juquitiba","Pública",4.0,4.3,4.7,5.2,5.6,5.9,6.9,6.6
"SP","Lagoinha","Municipal",4.8,5.2,5.6,5.5,5.7,6.5,6.5,6.5
"SP","Lagoinha","Pública",4.8,5.2,5.6,5.5,5.7,6.5,6.5,6.5
"SP","Laranjal Paulista","Municipal",-,5.0,5.5,5.4,5.3,6.0,6.0,6.5
"SP","Laranjal Paulista","Pública",-,5.0,5.5,5.4,5.3,6.0,6.0,6.5
"SP","Lavínia","Municipal",6.1,5.0,6.2,5.8,6.5,6.3,7.0,6.5
"SP","Lavínia","Pública",6.1,5.0,6.2,5.8,6.5,6.3,7.0,6.5
"SP","Lavrinhas","Municipal",4.4,4.6,4.3,4.4,4.7,5.5,5.8,5.9
"SP","Lavrinhas","Pública",4.4,4.6,4.3,4.4,4.7,5.5,5.8,5.9
"SP","Leme","Municipal",4.9,5.0,5.6,5.8,6.4,6.7,7.0,6.9
"SP","Leme","Pública",4.9,5.0,5.6,5.8,6.4,6.7,7.0,6.9
"SP","Lençóis Paulista","Estadual",-,4.6,-,-,-,-,-,-
"SP","Lençóis Paulista","Municipal",4.9,5.0,5.8,6.5,6.3,6.6,6.6,6.7
"SP","Lençóis Paulista","Pública",4.9,5.0,5.8,6.5,6.3,6.6,6.6,6.7
"SP","Limeira","Estadual",5.3,5.3,5.6,6.2,6.2,7.0,7.1,7.4
"SP","Limeira","Municipal",-,5.1,5.7,5.5,5.7,6.4,6.9,7.3
"SP","Limeira","Pública",5.3,5.1,5.6,5.5,5.7,6.4,6.9,7.3
"SP","Lindóia","Municipal",-,5.0,5.0,4.8,5.7,5.9,6.0,6.5
"SP","Lindóia","Pública",-,5.0,5.0,4.8,5.7,5.9,6.0,6.5
"SP","Lins","Estadual",4.8,4.8,5.3,5.1,5.5,6.1,6.5,6.8
"SP","Lins","Municipal",4.2,4.7,4.8,5.0,4.8,6.0,6.2,6.8
"SP","Lins","Pública",4.8,4.8,5.3,5.1,5.4,6.1,6.4,6.8
"SP","Lorena","Estadual",-,-,-,-,-,-,-,-
"SP","Lorena","Municipal",4.2,5.0,5.1,5.0,5.3,5.5,5.7,5.9
"SP","Lorena","Pública",4.2,5.0,5.1,5.0,5.3,5.5,5.7,5.9
"SP","Lourdes","Municipal",4.9,4.6,6.6,6.8,6.3,7.5,7.3,6.8
"SP","Lourdes","Pública",4.9,4.6,6.6,6.8,6.3,7.5,7.3,6.8
"SP","Louveira","Municipal",5.1,5.5,6.0,6.3,6.6,7.0,7.0,7.4
"SP","Louveira","Pública",5.1,5.5,6.0,6.3,6.6,7.0,7.0,7.4
"SP","Lucélia","Municipal",4.7,5.1,5.9,6.2,6.2,7.0,7.3,7.3
"SP","Lucélia","Pública",4.7,5.1,5.9,6.2,6.2,7.0,7.3,7.3
"SP","Lucianópolis","Municipal",4.3,6.7,5.9,6.4,7.2,6.1,6.9,6.9
"SP","Lucianópolis","Pública",4.3,6.7,5.9,6.4,7.2,6.1,6.9,6.9
"SP","Luís Antônio","Municipal",-,4.4,4.7,4.7,5.2,5.3,5.7,6.2
"SP","Luís Antônio","Pública",-,4.4,4.7,4.7,5.2,5.3,5.7,6.2
"SP","Luiziânia","Municipal",-,4.3,5.7,6.5,7.0,7.0,7.7,7.9
"SP","Luiziânia","Pública",-,4.3,5.7,6.5,7.0,7.0,7.7,7.9
"SP","Lupércio","Municipal",5.2,4.3,4.7,5.7,5.8,6.5,6.5,6.2
"SP","Lupércio","Pública",5.2,4.3,4.7,5.7,5.8,6.5,6.5,6.2
"SP","Lutécia","Municipal",4.5,4.7,5.1,5.2,5.0,5.5,6.5,6.3
"SP","Lutécia","Pública",4.5,4.7,5.1,5.2,5.0,5.5,6.5,6.3
"SP","Macatuba","Municipal",5.0,5.2,5.4,5.5,6.5,6.8,7.4,7.0
"SP","Macatuba","Pública",5.0,5.2,5.4,5.5,6.5,6.8,7.4,7.0
"SP","Macaubal","Estadual",5.5,4.8,5.5,6.0,5.9,6.2,6.3,-
"SP","Macaubal","Municipal",-,-,-,-,-,-,-,6.1
"SP","Macaubal","Pública",5.5,4.8,5.5,6.0,5.9,6.2,6.3,6.1
"SP","Macedônia","Municipal",4.8,5.2,5.9,5.7,6.3,6.4,6.8,6.8
"SP","Macedônia","Pública",4.8,5.2,5.9,5.7,6.3,6.4,6.8,6.8
"SP","Magda","Estadual",4.9,5.5,6.2,-,-,-,-,-
"SP","Magda","Municipal",-,-,-,5.8,5.2,6.7,7.1,7.1
"SP","Magda","Pública",4.9,5.5,6.2,5.8,5.2,6.7,7.1,7.1
"SP","Mairinque","Municipal",4.7,4.8,4.9,5.3,5.6,5.7,5.8,6.0
"SP","Mairinque","Pública",4.7,4.8,4.9,5.3,5.6,5.7,5.8,6.0
"SP","Mairiporã","Municipal",4.8,4.0,5.4,5.5,5.3,5.9,6.2,6.7
"SP","Mairiporã","Pública",4.8,4.0,5.4,5.5,5.3,5.9,6.2,6.7
"SP","Manduri","Municipal",3.9,4.5,5.6,4.9,5.4,5.5,6.0,6.0
"SP","Manduri","Pública",3.9,4.5,5.6,4.9,5.4,5.5,6.0,6.0
"SP","Marabá Paulista","Municipal",5.1,4.2,5.8,5.8,6.0,6.4,6.5,6.4
"SP","Marabá Paulista","Pública",5.1,4.2,5.8,5.8,6.0,6.4,6.5,6.4
"SP","Maracaí","Municipal",4.8,5.1,5.4,6.0,6.1,6.6,6.4,6.3
"SP","Maracaí","Pública",4.8,5.1,5.4,6.0,6.1,6.6,6.4,6.3
"SP","Marapoama","Municipal",4.5,5.0,7.3,6.5,6.9,7.2,7.7,7.8
"SP","Marapoama","Pública",4.5,5.0,7.3,6.5,6.9,7.2,7.7,7.8
"SP","Mariápolis","Municipal",5.4,4.8,5.0,5.0,5.9,6.0,6.7,-
"SP","Mariápolis","Pública",5.4,4.8,5.0,5.0,5.9,6.0,6.7,-
"SP","Marília","Estadual",5.5,5.5,6.3,6.3,6.5,7.2,7.4,7.2
"SP","Marília","Municipal",5.4,5.6,6.4,6.4,6.5,6.9,7.2,7.2
"SP","Marília","Pública",5.4,5.6,6.4,6.4,6.5,7.0,7.2,7.2
"SP","Marinópolis","Municipal",-,5.9,6.1,6.6,6.7,6.4,7.3,8.0
"SP","Marinópolis","Pública",-,5.9,6.1,6.6,6.7,6.4,7.3,8.0
"SP","Martinópolis","Municipal",5.1,5.0,5.6,5.3,6.8,6.8,7.0,7.2
"SP","Martinópolis","Pública",5.1,5.0,5.6,5.3,6.8,6.8,7.0,7.2
"SP","Matão","Estadual",5.1,5.1,5.7,5.6,5.8,6.4,6.5,6.5
"SP","Matão","Municipal",5.5,5.7,6.2,5.4,6.6,6.6,7.1,7.4
"SP","Matão","Pública",5.2,5.2,5.9,5.6,6.1,6.4,6.7,6.8
"SP","Mauá","Estadual",4.7,4.8,5.4,5.6,6.0,6.5,6.7,6.7
"SP","Mauá","Municipal",3.8,4.4,3.9,5.0,4.3,5.2,5.6,5.7
"SP","Mauá","Pública",4.7,4.8,5.4,5.6,5.9,6.5,6.6,6.7
"SP","Mendonça","Municipal",5.5,5.6,6.3,6.1,6.4,7.3,7.4,7.2
"SP","Mendonça","Pública",5.5,5.6,6.3,6.1,6.4,7.3,7.4,7.2
"SP","Meridiano","Estadual",5.9,5.6,6.6,-,-,-,-,-
"SP","Meridiano","Municipal",-,-,-,6.9,7.2,7.0,6.8,7.1
"SP","Meridiano","Pública",5.9,5.6,6.6,6.9,7.2,7.0,6.8,7.1
"SP","Mesópolis","Municipal",-,5.3,5.4,6.2,5.9,-,6.7,6.5
"SP","Mesópolis","Pública",-,5.3,5.4,6.2,5.9,-,6.7,6.5
"SP","Miguelópolis","Municipal",4.7,4.9,5.0,4.8,5.3,5.7,5.4,5.7
"SP","Miguelópolis","Pública",4.7,4.9,5.0,4.8,5.3,5.7,5.4,5.7
"SP","Mineiros do Tietê","Municipal",5.3,6.2,5.3,5.5,5.8,6.6,6.6,6.5
"SP","Mineiros do Tietê","Pública",5.3,6.2,5.3,5.5,5.8,6.6,6.6,6.5
"SP","Miracatu","Estadual",4.4,4.2,4.7,-,-,-,-,-
"SP","Miracatu","Municipal",4.4,5.1,5.0,4.9,5.4,6.2,6.0,6.2
"SP","Miracatu","Pública",4.4,4.8,4.9,4.9,5.4,6.2,6.0,6.2
"SP","Mira Estrela","Estadual",4.7,5.1,6.2,-,-,-,-,-
"SP","Mira Estrela","Municipal",-,-,-,5.6,6.2,6.8,7.4,6.6
"SP","Mira Estrela","Pública",4.7,5.1,6.2,5.6,6.2,6.8,7.4,6.6
"SP","Mirandópolis","Municipal",5.2,5.4,6.9,6.1,6.9,6.6,6.7,6.3
"SP","Mirandópolis","Pública",5.2,5.4,6.9,6.1,6.9,6.6,6.7,6.3
"SP","Mirante do Paranapanema","Estadual",4.6,4.6,5.0,5.4,5.2,5.9,7.0,6.8
"SP","Mirante do Paranapanema","Municipal",-,4.4,5.1,5.3,6.4,6.4,6.3,6.8
"SP","Mirante do Paranapanema","Pública",4.5,4.6,5.0,5.3,6.0,6.2,6.5,6.8
"SP","Mirassol","Municipal",5.3,5.8,6.1,6.1,6.0,6.1,6.5,7.0
"SP","Mirassol","Pública",5.3,5.8,6.1,6.1,6.0,6.1,6.5,7.0
"SP","Mirassolândia","Municipal",5.0,5.8,6.8,6.3,7.1,6.8,7.1,7.1
"SP","Mirassolândia","Pública",5.0,5.8,6.8,6.3,7.1,6.8,7.1,7.1
"SP","Mococa","Estadual",5.1,5.2,6.1,6.0,6.4,6.6,6.2,6.4
"SP","Mococa","Municipal",-,5.0,5.3,5.7,6.0,6.2,6.3,6.1
"SP","Mococa","Pública",4.8,5.1,5.7,5.8,6.2,6.4,6.2,6.2
"SP","Mogi das Cruzes","Estadual",4.6,4.5,5.3,5.2,5.4,5.9,6.2,6.4
"SP","Mogi das Cruzes","Municipal",-,4.8,5.6,5.6,5.5,6.3,6.8,6.9
"SP","Mogi das Cruzes","Pública",4.4,4.7,5.5,5.5,5.4,6.3,6.8,6.8
"SP","Mogi Guaçu","Estadual",4.6,4.7,5.3,-,-,-,-,-
"SP","Mogi Guaçu","Municipal",-,5.5,5.8,6.2,6.4,6.5,6.8,7.0
"SP","Mogi Guaçu","Pública",4.6,5.5,5.8,6.2,6.4,6.5,6.8,7.0
"SP","Mogi Mirim","Estadual",5.5,6.2,-,-,-,-,-,-
"SP","Mogi Mirim","Municipal",-,5.4,5.7,5.5,5.7,5.8,6.6,6.6
"SP","Mogi Mirim","Pública",4.9,5.5,5.7,5.5,5.7,5.8,6.6,6.6
"SP","Mombuca","Municipal",4.6,4.6,5.4,5.2,5.2,5.1,6.6,6.9
"SP","Mombuca","Pública",4.6,4.6,5.4,5.2,5.2,5.1,6.6,6.9
"SP","Monções","Estadual",-,4.7,5.1,5.9,6.4,6.4,6.4,7.2
"SP","Monções","Pública",-,4.7,5.1,5.9,6.4,6.4,6.4,7.2
"SP","Mongaguá","Municipal",-,4.5,5.0,4.9,5.2,5.9,6.1,6.0
"SP","Mongaguá","Pública",-,4.5,5.0,4.9,5.2,5.9,6.1,6.0
"SP","Monte Alegre do Sul","Municipal",-,4.8,5.8,5.8,5.4,6.2,6.3,6.3
"SP","Monte Alegre do Sul","Pública",-,4.8,5.8,5.8,5.4,6.2,6.3,6.3
"SP","Monte Alto","Municipal",4.5,5.4,5.5,5.6,5.8,6.4,6.6,6.4
"SP","Monte Alto","Pública",4.5,5.4,5.5,5.6,5.8,6.4,6.6,6.4
"SP","Monte Aprazível","Municipal",5.1,5.5,6.0,5.9,5.9,6.4,6.6,6.9
"SP","Monte Aprazível","Pública",5.1,5.5,6.0,5.9,5.9,6.4,6.6,6.9
"SP","Monte Azul Paulista","Municipal",4.7,4.9,6.1,6.5,6.0,6.2,6.8,7.0
"SP","Monte Azul Paulista","Pública",4.7,4.9,6.1,6.5,6.0,6.2,6.8,7.0
"SP","Monte Castelo","Estadual",5.4,-,-,-,-,-,-,-
"SP","Monte Castelo","Municipal",-,5.0,6.0,6.3,7.6,6.4,7.3,7.0
"SP","Monte Castelo","Pública",5.4,5.0,6.0,6.3,7.6,6.4,7.3,7.0
"SP","Monteiro Lobato","Municipal",4.2,4.9,5.3,5.2,5.7,6.8,6.8,5.9
"SP","Monteiro Lobato","Pública",4.2,4.9,5.3,5.2,5.7,6.8,6.8,5.9
"SP","Monte Mor","Estadual",4.3,4.6,-,-,-,-,-,-
"SP","Monte Mor","Municipal",3.9,4.9,5.4,5.4,5.6,6.0,6.4,6.6
"SP","Monte Mor","Pública",4.1,3.7,5.4,5.4,5.6,6.0,6.4,6.6
"SP","Morro Agudo","Municipal",4.2,4.5,5.4,5.1,5.8,5.7,6.0,6.2
"SP","Morro Agudo","Pública",4.2,4.5,5.4,5.1,5.8,5.7,6.0,6.2
"SP","Morungaba","Municipal",4.7,4.7,5.6,5.2,6.0,6.3,6.2,6.4
"SP","Morungaba","Pública",4.7,4.7,5.6,5.2,6.0,6.3,6.2,6.4
"SP","Motuca","Municipal",5.1,5.2,5.9,5.5,6.3,6.3,6.8,6.4
"SP","Motuca","Pública",5.1,5.2,5.9,5.5,6.3,6.3,6.8,6.4
"SP","Murutinga do Sul","Municipal",4.7,5.0,5.7,5.1,4.4,6.7,7.6,7.0
"SP","Murutinga do Sul","Pública",4.7,5.0,5.7,5.1,4.4,6.7,7.6,7.0
"SP","Nantes","Municipal",4.2,5.3,5.1,5.3,5.8,6.1,6.2,6.2
"SP","Nantes","Pública",4.2,5.3,5.1,5.3,5.8,6.1,6.2,6.2
"SP","Narandiba","Municipal",4.1,3.7,5.5,5.1,6.1,6.0,6.8,6.4
"SP","Narandiba","Pública",4.1,3.7,5.5,5.1,6.1,6.0,6.8,6.4
"SP","Natividade da Serra","Estadual",4.1,4.5,4.7,-,-,-,-,-
"SP","Natividade da Serra","Municipal",3.9,4.1,-,5.4,5.4,6.1,6.5,6.4
"SP","Natividade da Serra","Pública",4.1,4.4,4.6,5.4,5.4,6.1,6.5,6.4
"SP","Nazaré Paulista","Estadual",5.0,4.9,5.1,5.1,-,5.5,6.6,6.1
"SP","Nazaré Paulista","Municipal",4.3,4.6,5.0,4.9,5.0,5.9,6.5,6.8
"SP","Nazaré Paulista","Pública",4.5,4.6,5.0,5.0,5.0,5.9,6.6,6.7
"SP","Neves Paulista","Municipal",5.0,5.6,8.1,6.3,6.1,5.7,7.1,6.9
"SP","Neves Paulista","Pública",5.0,5.6,8.1,6.3,6.1,5.7,7.1,6.9
"SP","Nhandeara","Estadual",-,-,-,-,-,-,-,6.4
"SP","Nhandeara","Municipal",5.1,5.4,6.2,5.7,5.9,7.7,7.0,7.1
"SP","Nhandeara","Pública",5.1,5.4,6.2,5.7,5.9,7.7,7.0,7.0
"SP","Nipoã","Municipal",4.2,4.7,5.1,5.4,5.3,5.9,6.7,7.2
"SP","Nipoã","Pública",4.2,4.7,5.1,5.4,5.3,5.9,6.7,7.2
"SP","Nova Aliança","Municipal",4.9,4.6,5.4,5.5,5.5,5.8,5.4,6.7
"SP","Nova Aliança","Pública",4.9,4.6,5.4,5.5,5.5,5.8,5.4,6.7
"SP","Nova Campina","Municipal",-,4.0,4.8,4.9,5.7,6.1,6.1,6.0
"SP","Nova Campina","Pública",-,4.0,4.8,4.9,5.7,6.1,6.1,6.0
"SP","Nova Canaã Paulista","Estadual",-,4.6,5.1,-,-,-,-,-
"SP","Nova Canaã Paulista","Municipal",-,-,-,5.9,6.4,7.3,7.2,6.9
"SP","Nova Canaã Paulista","Pública",-,4.6,5.1,5.9,6.4,7.3,7.2,6.9
"SP","Nova Castilho","Municipal",-,5.2,7.2,5.3,-,-,7.1,6.8
"SP","Nova Castilho","Pública",-,5.2,7.2,-,-,-,7.1,6.8
"SP","Nova Europa","Municipal",4.7,4.8,4.9,4.8,5.6,6.2,6.4,6.8
"SP","Nova Europa","Pública",4.7,4.8,4.9,4.8,5.6,6.2,6.4,6.8
"SP","Nova Granada","Municipal",5.1,4.9,5.6,5.9,6.1,6.3,6.7,6.9
"SP","Nova Granada","Pública",5.1,4.9,5.6,5.9,6.1,6.3,6.7,6.9
"SP","Nova Guataporanga","Estadual",4.4,5.0,5.7,-,-,-,-,-
"SP","Nova Guataporanga","Municipal",-,-,-,6.3,7.0,6.7,6.5,6.6
"SP","Nova Guataporanga","Pública",4.4,5.0,5.4,6.3,7.0,6.7,6.5,6.6
"SP","Nova Independência","Municipal",3.9,5.5,5.1,5.6,6.3,5.9,6.2,6.3
"SP","Nova Independência","Pública",3.9,5.5,5.1,5.6,6.3,5.9,6.2,6.3
"SP","Novais","Municipal",5.1,4.5,5.0,5.7,4.8,6.8,6.5,7.3
"SP","Novais","Pública",5.1,4.5,5.0,5.7,4.8,6.8,6.5,7.3
"SP","Nova Luzitânia","Municipal",4.9,4.8,6.1,5.4,6.1,6.8,6.3,7.1
"SP","Nova Luzitânia","Pública",4.9,4.8,6.1,5.4,6.1,6.8,6.3,7.1
"SP","Nova Odessa","Municipal",4.9,5.5,5.3,6.0,6.3,6.5,6.9,7.3
"SP","Nova Odessa","Pública",4.9,5.5,5.3,6.0,6.3,6.5,6.9,7.3
"SP","Novo Horizonte","Estadual",5.4,4.5,-,-,-,-,-,-
"SP","Novo Horizonte","Municipal",5.0,5.7,6.5,6.6,7.4,7.6,7.7,7.5
"SP","Novo Horizonte","Pública",5.3,5.4,6.5,6.6,7.4,7.6,7.7,7.5
"SP","Nuporanga","Estadual",5.0,-,-,-,-,-,-,-
"SP","Nuporanga","Municipal",5.4,5.0,7.0,6.9,7.0,6.6,6.9,7.1
"SP","Nuporanga","Pública",5.1,5.0,7.0,6.9,7.0,6.6,6.9,7.1
"SP","Ocauçu","Estadual",4.3,-,-,-,-,-,-,-
"SP","Ocauçu","Municipal",-,4.8,6.3,5.4,6.8,7.4,7.2,7.1
"SP","Ocauçu","Pública",4.3,4.8,6.3,5.4,6.8,7.4,7.2,7.1
"SP","Óleo","Estadual",4.5,4.1,-,-,-,-,-,-
"SP","Óleo","Municipal",-,-,4.5,5.5,5.7,-,6.5,5.4
"SP","Óleo","Pública",4.6,4.0,4.5,5.5,5.7,-,6.5,5.4
"SP","Olímpia","Municipal",4.7,5.2,5.5,6.2,6.3,6.5,6.8,6.9
"SP","Olímpia","Pública",4.7,5.2,5.5,6.2,6.3,6.5,6.8,6.9
"SP","Onda Verde","Municipal",5.0,4.8,5.6,6.2,5.4,6.7,6.5,6.4
"SP","Onda Verde","Pública",5.0,4.8,5.6,6.2,5.4,6.7,6.5,6.4
"SP","Oriente","Estadual",4.3,4.2,5.5,5.1,5.4,5.9,6.0,6.6
"SP","Oriente","Pública",4.3,4.2,5.5,5.2,5.4,6.0,6.1,6.6
"SP","Orindiúva","Municipal",6.0,5.3,6.5,6.3,6.3,7.0,7.2,7.2
"SP","Orindiúva","Pública",6.0,5.3,6.5,6.3,6.3,7.0,7.2,7.2
"SP","Orlândia","Municipal",5.0,5.3,5.2,5.8,6.1,6.3,6.3,6.3
"SP","Orlândia","Pública",5.0,5.3,5.2,5.8,6.1,6.3,6.3,6.3
"SP","Osasco","Estadual",4.3,4.1,4.8,4.8,-,-,-,-
"SP","Osasco","Municipal",4.5,4.7,4.8,5.0,5.2,5.9,6.1,6.3
"SP","Osasco","Pública",4.5,4.6,4.8,5.0,5.2,5.9,6.1,6.3
"SP","Oscar Bressane","Municipal",5.7,5.8,6.9,6.1,6.8,6.8,7.1,7.1
"SP","Oscar Bressane","Pública",5.7,5.8,6.9,6.1,6.8,6.8,7.1,7.1
"SP","Osvaldo Cruz","Municipal",5.0,5.4,6.0,5.7,6.0,6.4,6.3,6.9
"SP","Osvaldo Cruz","Pública",5.0,5.4,6.0,5.7,6.0,6.4,6.3,6.9
"SP","Ourinhos","Estadual",4.2,4.9,5.5,5.7,6.3,6.6,6.6,7.2
"SP","Ourinhos","Municipal",4.8,5.0,5.6,5.3,6.0,6.4,6.8,7.0
"SP","Ourinhos","Pública",4.7,5.0,5.6,5.3,6.0,6.4,6.8,7.0
"SP","Ouroeste","Estadual",5.3,5.2,5.8,-,-,-,-,-
"SP","Ouroeste","Municipal",-,-,-,5.8,6.2,6.0,6.7,6.5
"SP","Ouroeste","Pública",5.2,5.2,5.8,5.8,6.2,6.0,6.7,6.5
"SP","Ouro Verde","Municipal",5.7,6.4,6.3,6.2,6.0,6.6,6.8,6.8
"SP","Ouro Verde","Pública",5.7,6.4,6.3,6.2,6.0,6.6,6.8,6.8
"SP","Pacaembu","Municipal",4.7,5.5,5.7,5.7,6.1,6.6,6.6,6.9
"SP","Pacaembu","Pública",4.7,5.5,5.7,5.7,6.1,6.6,6.6,6.9
"SP","Palestina","Municipal",5.2,5.6,5.3,5.0,5.3,6.1,6.3,6.2
"SP","Palestina","Pública",5.2,5.6,5.3,5.0,5.3,6.1,6.3,6.2
"SP","Palmares Paulista","Municipal",4.3,4.6,4.7,5.3,5.0,6.3,7.2,6.5
"SP","Palmares Paulista","Pública",4.3,4.6,4.7,5.3,5.0,6.3,7.2,6.5
"SP","Palmeira d'Oeste","Estadual",5.2,5.7,5.8,-,-,-,-,-
"SP","Palmeira d'Oeste","Municipal",-,-,-,6.8,7.1,7.4,7.3,6.7
"SP","Palmeira d'Oeste","Pública",5.1,5.7,5.9,6.8,7.1,7.4,7.3,6.7
"SP","Palmital","Municipal",4.5,4.8,5.2,5.6,5.6,6.4,6.6,6.3
"SP","Palmital","Pública",4.5,4.8,5.2,5.6,5.6,6.4,6.6,6.3
"SP","Panorama","Municipal",5.1,4.9,5.7,6.2,5.9,6.4,6.4,6.0
"SP","Panorama","Pública",5.1,4.9,5.7,6.2,5.9,6.4,6.4,6.0
"SP","Paraguaçu Paulista","Municipal",4.7,4.9,5.7,6.0,6.5,6.4,6.6,6.9
"SP","Paraguaçu Paulista","Pública",4.7,4.9,5.7,6.0,6.5,6.4,6.6,6.9
"SP","Paraibuna","Municipal",-,4.2,4.5,5.2,5.4,5.9,6.3,6.4
"SP","Paraibuna","Pública",-,4.3,4.5,5.2,5.4,5.9,6.3,6.4
"SP","Paraíso","Municipal",4.5,5.9,6.3,6.9,6.7,6.7,6.6,6.7
"SP","Paraíso","Pública",4.5,5.9,6.3,6.9,6.7,6.7,6.6,6.7
"SP","Paranapanema","Municipal",4.3,4.7,5.1,5.3,5.6,5.7,6.1,6.6
"SP","Paranapanema","Pública",4.3,4.7,5.1,5.3,5.6,5.7,6.1,6.6
"SP","Paranapuã","Estadual",4.5,4.9,6.1,-,-,-,-,-
"SP","Paranapuã","Municipal",-,-,-,6.0,7.2,6.6,5.8,6.5
"SP","Paranapuã","Pública",4.5,4.9,6.1,6.0,7.2,6.6,5.8,6.5
"SP","Parapuã","Estadual",4.8,5.3,-,-,-,-,-,-
"SP","Parapuã","Municipal",-,-,5.5,6.0,6.0,6.3,6.8,6.8
"SP","Parapuã","Pública",4.8,5.3,5.5,6.0,6.0,6.3,6.8,6.8
"SP","Pardinho","Municipal",4.5,4.3,4.9,5.0,5.0,6.2,6.4,5.7
"SP","Pardinho","Pública",4.5,4.3,4.9,5.0,5.0,6.2,6.4,5.7
"SP","Pariquera-Açu","Estadual",4.5,4.5,-,-,-,-,-,-
"SP","Pariquera-Açu","Municipal",-,-,4.8,4.9,5.6,6.0,6.3,6.3
"SP","Pariquera-Açu","Pública",4.4,4.4,4.8,4.9,5.6,6.0,6.3,6.3
"SP","Parisi","Municipal",5.4,4.4,5.6,6.1,5.4,6.1,6.3,6.1
"SP","Parisi","Pública",5.4,4.4,5.6,6.1,5.4,6.1,6.3,6.1
"SP","Patrocínio Paulista","Municipal",5.1,5.3,5.7,6.2,5.7,6.7,6.5,6.4
"SP","Patrocínio Paulista","Pública",5.1,5.3,5.7,6.2,5.7,6.7,6.5,6.4
"SP","Paulicéia","Municipal",4.4,4.6,5.0,5.2,5.1,6.4,6.1,7.0
"SP","Paulicéia","Pública",4.4,4.6,5.0,5.2,5.1,6.4,6.1,7.0
"SP","Paulínia","Estadual",4.8,4.5,5.6,4.5,-,-,-,-
"SP","Paulínia","Municipal",-,4.9,5.8,5.6,5.9,6.4,6.6,6.6
"SP","Paulínia","Pública",4.4,4.9,5.8,5.5,5.9,6.4,6.6,6.6
"SP","Paulistânia","Municipal",3.4,4.9,6.0,5.2,7.6,7.4,6.3,7.2
"SP","Paulistânia","Pública",3.4,4.9,6.0,5.2,7.6,7.4,6.3,7.2
"SP","Paulo de Faria","Municipal",4.7,5.6,5.5,5.5,5.4,6.0,6.4,6.7
"SP","Paulo de Faria","Pública",4.7,5.6,5.5,5.5,5.4,6.0,6.4,6.7
"SP","Pederneiras","Estadual",4.8,4.5,5.4,-,-,-,-,-
"SP","Pederneiras","Municipal",4.2,4.4,6.2,5.5,5.6,6.3,6.3,6.2
"SP","Pederneiras","Pública",4.4,4.5,5.9,5.5,5.6,6.3,6.3,6.2
"SP","Pedra Bela","Municipal",4.7,5.4,5.4,5.8,4.9,6.1,6.4,6.7
"SP","Pedra Bela","Pública",4.7,5.4,5.4,5.8,4.9,6.1,6.4,6.7
"SP","Pedranópolis","Municipal",5.2,4.9,6.1,6.0,6.9,6.7,6.5,7.1
"SP","Pedranópolis","Pública",5.2,4.9,6.1,6.0,6.9,6.7,6.5,7.1
"SP","Pedregulho","Estadual",4.7,4.6,5.4,5.5,-,-,-,-
"SP","Pedregulho","Municipal",-,4.5,5.5,6.0,5.1,5.5,6.2,6.2
"SP","Pedregulho","Pública",4.7,4.6,5.5,5.4,5.1,5.5,6.2,6.2
"SP","Pedreira","Municipal",5.4,5.7,6.5,6.1,6.5,6.8,7.2,7.2
"SP","Pedreira","Pública",5.4,5.7,6.5,6.1,6.5,6.8,7.2,7.2
"SP","Pedrinhas Paulista","Municipal",5.1,6.4,5.5,5.8,6.5,6.5,7.3,6.6
"SP","Pedrinhas Paulista","Pública",5.1,6.4,5.5,5.8,6.5,6.5,7.3,6.6
"SP","Pedro de Toledo","Municipal",4.0,4.2,5.1,5.4,4.9,6.1,5.8,6.1
"SP","Pedro de Toledo","Pública",4.0,4.2,5.1,5.4,4.9,6.1,5.8,6.1
"SP","Penápolis","Estadual",4.7,5.0,5.7,5.7,-,6.8,7.0,6.8
"SP","Penápolis","Municipal",4.7,5.2,5.8,5.5,5.9,6.5,6.8,7.1
"SP","Penápolis","Pública",4.7,5.2,5.8,5.6,5.9,6.5,6.8,7.1
