sigla_partido,sigla_uf,ano,motivo
PSB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSB,PE,2021,A PEDIDO DO ELEITOR
PSB,PE,2021,A PEDIDO DO ELEITOR
PSB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSB,PE,2021,A PEDIDO DO ELEITOR
PSB,PE,2021,A PEDIDO DO ELEITOR
PSB,PE,2021,A PEDIDO DO ELEITOR
PSB,PE,2021,A PEDIDO DO ELEITOR
PSB,PE,2209,JUDICIAL
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,A PEDIDO DO ELEITOR
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,5009,JUDICIAL
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,A PEDIDO DO ELEITOR
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,A PEDIDO DO ELEITOR
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PMN,SP,2021,A PEDIDO DO ELEITOR
PMN,SP,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO PARTIDO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2201,A PEDIDO DO ELEITOR
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,A PEDIDO DO ELEITOR
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PL,SC,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,A PEDIDO DO ELEITOR
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,A PEDIDO DO ELEITOR
PDT,PE,2021,A PEDIDO DO ELEITOR
PDT,PE,2021,A PEDIDO DO ELEITOR
PDT,PE,2021,A PEDIDO DO ELEITOR
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,A PEDIDO DO ELEITOR
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,A PEDIDO DO ELEITOR
PDT,PE,2021,A PEDIDO DO ELEITOR
PDT,PE,2021,A PEDIDO DO ELEITOR
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,CANCELAMENTO AUTOMÁTICO
PDT,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,PE,2021,A PEDIDO DO ELEITOR
PSDB,PE,2021,A PEDIDO DO ELEITOR
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,JUDICIAL
PP,GO,2021,JUDICIAL
PP,GO,2021,JUDICIAL
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2041,A PEDIDO DO ELEITOR
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,JUDICIAL
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,-
PP,GO,2021,-
PP,GO,2021,-
PP,GO,2021,CANCELAMENTO AUTOMÁTICO
PP,GO,2021,A PEDIDO DO ELEITOR
PP,GO,2021,A PEDIDO DO ELEITOR
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,-
MDB,PI,2021,-
MDB,PI,2021,JUDICIAL
MDB,PI,2021,-
MDB,PI,2021,JUDICIAL
MDB,PI,2021,-
MDB,PI,2021,JUDICIAL
MDB,PI,2021,-
MDB,PI,2021,-
MDB,PI,2021,-
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,-
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,-
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,CANCELAMENTO AUTOMÁTICO
MDB,PI,2021,CANCELAMENTO AUTOMÁTICO
MDB,PI,2021,JUDICIAL
MDB,PI,2021,-
MDB,PI,2021,-
MDB,PI,2021,A PEDIDO DO ELEITOR
MDB,PI,2209,JUDICIAL
MDB,PI,3201,A PEDIDO DO ELEITOR
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,A PEDIDO DO ELEITOR
MDB,PI,2021,CANCELAMENTO AUTOMÁTICO
MDB,PI,2021,JUDICIAL
MDB,PI,2021,A PEDIDO DO PARTIDO
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,A PEDIDO DO PARTIDO
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,A PEDIDO DO PARTIDO
MDB,PI,2021,A PEDIDO DO ELEITOR
MDB,PI,2021,A PEDIDO DO ELEITOR
MDB,PI,2021,-
MDB,PI,2021,CANCELAMENTO AUTOMÁTICO
MDB,PI,2021,JUDICIAL
MDB,PI,2021,CANCELAMENTO AUTOMÁTICO
MDB,PI,2021,A PEDIDO DO ELEITOR
MDB,PI,2021,JUDICIAL
MDB,PI,2021,A PEDIDO DO ELEITOR
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,-
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
MDB,PI,2021,JUDICIAL
PV,MA,2021,CANCELAMENTO AUTOMÁTICO
PV,MA,2213,JUDICIAL
PV,MA,2021,CANCELAMENTO AUTOMÁTICO
PV,MA,2021,A PEDIDO DO ELEITOR
PV,MA,2021,CANCELAMENTO AUTOMÁTICO
PV,MA,2021,CANCELAMENTO AUTOMÁTICO
PV,MA,2021,A PEDIDO DO ELEITOR
PV,MA,2021,A PEDIDO DO ELEITOR
PV,MA,2021,A PEDIDO DO ELEITOR
PV,MA,2021,A PEDIDO DO ELEITOR
PV,MA,9201,A PEDIDO DO ELEITOR
PP,MA,2021,A PEDIDO DO ELEITOR
PP,MA,2021,A PEDIDO DO ELEITOR
PP,MA,2021,A PEDIDO DO ELEITOR
PP,MA,2209,JUDICIAL
PP,MA,2021,CANCELAMENTO AUTOMÁTICO
PP,MA,2021,CANCELAMENTO AUTOMÁTICO
PP,MA,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,JUDICIAL
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,JUDICIAL
PCDOB,MG,2021,JUDICIAL
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,JUDICIAL
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,JUDICIAL
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,A PEDIDO DO ELEITOR
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,MG,2021,CANCELAMENTO AUTOMÁTICO
PTB,MA,2021,A PEDIDO DO ELEITOR
PTB,MA,2040,JUDICIAL
PTB,MA,2021,A PEDIDO DO ELEITOR
PTB,MA,2021,A PEDIDO DO ELEITOR
PTB,MA,2021,A PEDIDO DO ELEITOR
PTB,MA,2021,A PEDIDO DO ELEITOR
PTB,MA,2021,CANCELAMENTO AUTOMÁTICO
PTB,MA,2021,A PEDIDO DO ELEITOR
PTB,MA,2021,CANCELAMENTO AUTOMÁTICO
PTB,MA,7201,A PEDIDO DO ELEITOR
PTB,MA,2021,CANCELAMENTO AUTOMÁTICO
PTB,MA,2021,CANCELAMENTO AUTOMÁTICO
PTB,MA,2021,A PEDIDO DO ELEITOR
PTB,MA,2021,CANCELAMENTO AUTOMÁTICO
PTB,MA,2021,A PEDIDO DO ELEITOR
PTB,MA,2021,CANCELAMENTO AUTOMÁTICO
PTB,MA,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,JUDICIAL
PSD,PR,2021,JUDICIAL
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,-
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,JUDICIAL
PSD,PR,2021,JUDICIAL
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,JUDICIAL
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,A PEDIDO DO ELEITOR
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,CANCELAMENTO AUTOMÁTICO
PSD,PR,2021,A PEDIDO DO ELEITOR
DEM,MT,2021,CANCELAMENTO AUTOMÁTICO
DEM,MT,2021,CANCELAMENTO AUTOMÁTICO
DEM,MT,2099,JUDICIAL
DEM,MT,2209,JUDICIAL
DEM,MT,2021,A PEDIDO DO ELEITOR
DEM,MT,2021,CANCELAMENTO AUTOMÁTICO
DEM,MT,2021,A PEDIDO DO ELEITOR
DEM,MT,2021,A PEDIDO DO ELEITOR
DEM,MT,2021,CANCELAMENTO AUTOMÁTICO
DEM,MT,2021,A PEDIDO DO ELEITOR
DEM,MT,2021,CANCELAMENTO AUTOMÁTICO
DEM,MT,2021,CANCELAMENTO AUTOMÁTICO
DEM,MT,2021,CANCELAMENTO AUTOMÁTICO
DEM,MT,2066,JUDICIAL
DEM,MT,2021,CANCELAMENTO AUTOMÁTICO
DEM,MT,2021,A PEDIDO DO ELEITOR
DEM,MT,2021,A PEDIDO DO ELEITOR
DEM,MT,2021,CANCELAMENTO AUTOMÁTICO
