ano,id_municipio,PT,OUTRO
2002,2202251,634,700
2002,2202406,1698,1654
2002,2202653,578,572
2002,2203404,1942,1356
2002,2204402,1540,1738
2002,2204659,2017,416
2002,2204808,1987,1134
2002,2205409,2317,2193
2002,2205565,689,984
2002,2206357,591,1838
2002,2206506,1862,528
2002,2209757,405,209
2002,2210052,690,920
2002,2210359,1468,755
2002,1400407,1027,323
2002,1400605,1510,461
2002,1501253,626,666
2002,1501600,893,3105
2002,1503093,2926,2244
2002,1503705,6864,2500
2002,1504307,2762,5271
2002,1504703,8626,5819
2002,1505700,1987,2299
2002,1505809,3488,5345
2002,1506195,2718,3992
2002,1507466,756,1349
2002,2400109,2833,1472
2002,2401107,6452,1999
2002,2404853,1200,879
2002,2404903,986,746
2002,2405306,683,1418
2002,2405900,414,1028
2002,2406106,3097,2955
2002,2407005,1493,2207
2002,2409332,732,466
2002,2411007,503,443
2002,2413359,1226,896
2002,2413508,1607,473
2002,2413904,2706,1371
2002,2414209,1441,522
2002,2600302,4282,4151
2002,2602803,3406,8692
2002,2603603,2105,1566
2002,2603926,2807,654
2002,2605004,2830,4812
2002,2608602,1764,1110
2002,2609501,6047,2957
2002,2610202,2449,7253
2002,2613701,18287,8485
2002,2614709,1493,2739
2002,5208004,18205,11059
2002,5208509,1627,708
2002,5210307,601,764
2002,5210901,2497,2868
2002,5211909,20132,7993
2002,5212253,163,260
2002,5213087,6452,4059
2002,5213509,1014,1246
2002,5214838,1392,2230
2002,5215207,1146,767
2002,5215306,3680,2139
2002,5215801,634,447
2002,5218805,22770,19692
2002,5221601,6168,5811
2002,1700301,513,882
2002,1703107,1318,822
2002,1707405,1577,813
2002,1713957,444,599
2002,1720150,171,298
2002,1720200,1163,958
2002,2901700,3869,470
2002,2902005,1257,2207
2002,2902609,3233,2528
2002,2903607,2323,1031
2002,2904407,1449,1382
2002,2905156,704,2421
2002,2906006,10252,6629
2002,2906501,27970,1468
2002,2911006,1444,1514
2002,2912905,2790,1298
2002,2913507,3428,2054
2002,2915809,2973,3275
2002,2916856,1007,3071
2002,2917003,7119,3137
2002,2917508,19026,4888
2002,2917706,7636,1935
2002,2919926,6459,242
2002,2921450,466,1918
2002,2922656,1424,419
2002,2923001,5770,1878
2002,2923605,3306,2560
2002,2926202,3367,1324
2002,2926301,8727,2977
2002,2926608,8627,3570
2002,2927507,5184,1028
2002,2929107,3664,2714
2002,2929354,1095,294
2002,2930006,1562,1508
2002,2931053,2296,1090
2002,2932002,4347,4291
2002,2932200,3054,1781
2002,4201000,1847,1906
2002,4202404,67709,48959
2002,4202578,819,195
2002,4202800,7626,4462
2002,4204178,793,639
2002,4204558,4480,1369
2002,4207908,2994,1074
2002,4208609,1644,672
2002,4209607,6116,1172
2002,4213203,7407,4091
2002,4217303,3029,1292
2002,4217758,1294,103
2002,4219176,1710,454
2002,3300803,8390,2107
2002,3303401,47342,13178
2002,3304508,1136,190
2002,3304557,1625333,367992
2002,3305901,1202,487
2002,4100459,744,1215
2002,4100608,3085,1725
2002,4102901,5015,1531
2002,4103057,1624,1323
2002,4104105,1357,1013
2002,4104402,3639,3290
2002,4105607,3013,1525
2002,4106852,775,809
2002,4106902,518212,214308
2002,4108106,840,323
2002,4108452,1511,576
2002,4109807,8132,9151
2002,4110052,557,485
2002,4110904,1224,701
2002,4111704,1070,1040
2002,4112306,1282,824
2002,4114005,2777,2868
2002,4117909,7836,4286
2002,4118808,3031,2258
2002,4125308,1446,1553
2002,4126272,1375,584
2002,4127882,656,808
2002,4128708,1838,876
2002,4300554,634,435
2002,4301800,1428,1132
2002,4303608,1246,1632
2002,4304630,6172,6637
2002,4307203,1736,899
2002,4308003,2246,1458
2002,4308300,2199,1983
2002,4309407,5704,4090
2002,4310462,439,856
2002,4311601,1938,1189
2002,4311734,912,697
2002,4313656,2662,2415
2002,4314001,1274,1700
2002,4314209,2548,1073
2002,4314472,1330,938
2002,4315206,987,1238
2002,4316105,3156,1889
2002,4316204,2026,1552
2002,4318606,1558,2096
2002,4320503,1646,2061
2002,4320602,1513,819
2002,4321667,2057,1996
2002,4322376,529,792
2002,4322608,20847,7331
2002,4323200,951,932
2002,3106002,4156,478
2002,3106705,82928,18336
2002,3109204,1638,1727
2002,3114501,3479,3318
2002,3115458,1655,1926
2002,3117306,4998,2951
2002,3121308,1507,640
2002,3122470,1335,336
2002,3122801,484,975
2002,3124104,10744,4803
2002,3124302,3327,9292
2002,3127388,1144,383
2002,3130606,1736,1654
2002,3131158,3502,860
2002,3131208,3364,3500
2002,3131307,62442,11387
2002,3133105,3794,1986
2002,3133808,30266,6995
2002,3137007,1899,3063
2002,3139201,2615,3631
2002,3140001,15814,3872
2002,3141207,600,794
2002,3143450,324,1837
2002,3144656,569,2199
2002,3145059,1645,1287
2002,3145109,2843,3266
2002,3146909,2849,2179
2002,3147105,23498,7847
2002,3153004,417,868
2002,3154002,6237,3733
2002,3154101,3182,1151
2002,3155108,1232,958
2002,3155306,1206,780
2002,3157708,1791,1751
2002,3157906,2306,2338
2002,3162401,2686,6387
2002,3165107,1239,1658
2002,3165537,4052,812
2002,3165602,577,186
2002,3167806,1306,892
2002,3167905,1153,716
2002,3168804,1924,1177
2002,3168903,830,1626
2002,3169000,3558,2715
2002,3170602,614,363
2002,3172004,11844,3398
2002,3172103,1219,395
2002,3500204,947,731
2002,3501707,9291,2773
2002,3504206,3829,2355
2002,3506805,2816,1606
2002,3508702,2685,4759
2002,3510500,15308,11967
2002,3511706,3264,2824
2002,3512100,1388,1132
2002,3512704,745,843
2002,3513405,22090,8262
2002,3514924,533,658
2002,3516200,57387,53411
2002,3516309,24251,12893
2002,3517208,2258,1045
2002,3517307,940,942
2002,3518859,947,1178
2002,3520905,3125,2222
2002,3523008,963,562
2002,3524709,8420,4617
2002,3525201,2542,3168
2002,3526100,2445,3724
2002,3528304,917,632
2002,3528700,715,935
2002,3529203,3721,4735
2002,3532702,676,877
2002,3536505,20024,4975
2002,3536604,1344,2040
2002,3537008,3258,3200
2002,3541505,7267,6763
2002,3542305,971,1051
2002,3543253,2189,1054
2002,3543808,1416,2752
2002,3544905,1787,2142
2002,3545159,1323,1570
2002,3545704,869,1420
2002,3551702,28318,11092
2002,3553005,1731,1778
2002,3554003,18480,16938
2002,3556008,2086,3502
2002,1200450,4616,1419
2002,1200609,5894,2080
2002,1301803,845,1345
2002,1303106,1716,2410
2002,1303205,1369,1085
2002,1303403,14005,8315
2002,1303601,516,675
2002,1600204,1213,254
2002,1600279,6309,1550
2002,5002308,2215,1920
2002,3200169,2351,1066
2002,3201803,538,766
2002,3202207,3925,1331
2002,3203346,3122,2777
2002,3204104,5752,1828
2002,5103353,2032,2910
2002,5106752,4318,6602
2002,5107008,3093,4101
2002,5107107,4064,3002
2002,5107305,1435,2969
2002,5108352,378,745
2002,2702603,1832,2305
2002,2707305,2020,3525
2002,2707404,457,803
2002,2709301,5973,5123
2002,2305902,4965,1921
2002,2307502,4301,2283
2002,2307809,2164,1103
2002,2308104,6975,2396
2002,2308203,905,476
2002,2308906,2106,770
2002,2309706,10292,1200
2002,2309805,2066,718
2002,2311207,776,555
2002,1100262,666,500
2002,1100601,1214,849
2002,1100924,1043,585
2002,1101401,2188,1465
2002,1101468,458,208
2002,1101609,2109,714
2002,2102358,1223,727
2002,2102408,1508,171
2002,2104206,2042,679
2002,2104602,1951,267
2002,2104909,2156,243
2002,2105948,1796,415
2002,2106409,1401,1272
2002,2107605,3459,393
2002,2108454,2440,667
2002,2110302,1669,800
2002,2110401,2060,590
2002,2111029,974,635
2002,2111607,1440,1144
2002,2111789,1271,576
2002,2500106,777,2215
2002,2501203,1190,964
2002,2501906,3604,2298
2002,2502003,678,1521
2002,2505600,1223,1017
2002,2505709,2361,1709
2002,2510105,1177,2176
2002,2511202,4979,3586
2002,2512002,2599,3564
2002,2513307,1667,461
2002,2514503,3815,2196
2002,2514552,594,698
2002,2515302,9815,5068
2002,2515609,807,546
2002,2516508,1801,3649
2002,2516904,3183,2429
2002,2801009,2726,1779
2002,2802106,13868,3515
2002,2803500,14762,10919
2002,2807303,760,155
2002,2807402,6316,6484
2002,2201101,2095,1493
2002,2202133,739,866
2002,2202174,679,1271
2002,2206753,1463,468
2002,2207108,566,629
2002,2207504,2605,1555
2002,2209153,1016,228
2002,2211001,203648,39324
2002,2211209,2818,2965
2002,1400233,1252,606
2002,1501006,1800,1490
2002,1501303,14340,3772
2002,1504950,1121,2064
2002,1505403,2714,2698
2002,2401503,598,946
2002,2401800,1269,1986
2002,2403905,469,625
2002,2404408,1697,376
2002,2405504,724,425
2002,2407104,8505,6897
2002,2409407,4499,2751
2002,2410702,285,415
2002,2411700,391,1238
2002,2412807,1798,1233
2002,2413003,685,1485
2002,2414100,1083,1270
2002,2600054,23597,6497
2002,2600203,1974,3809
2002,2601102,8950,6601
2002,2601201,14037,7771
2002,2602605,3555,7583
2002,2605509,3291,990
2002,2607307,2427,3821
2002,2609105,1792,2011
2002,2611606,389854,167829
2002,2612109,698,1797
2002,2613800,2421,2274
2002,2613909,13116,9538
2002,2614006,2936,3915
2002,2614501,7612,9189
2002,2615706,3566,2834
2002,5200175,591,861
2002,5200829,350,677
2002,5200852,1578,840
2002,5200902,944,951
2002,5202601,1463,595
2002,5203104,490,298
2002,5204706,1418,1868
2002,5205521,537,771
2002,5206503,1010,851
2002,5207105,663,480
2002,5207352,1002,720
2002,5209150,1013,829
2002,5211206,7600,2992
2002,5213905,1731,649
2002,5215603,2359,2052
2002,5216007,712,821
2002,5219100,1195,883
2002,5221080,557,336
2002,5221577,565,645
2002,1702703,764,500
2002,1705508,4845,3909
2002,1709302,3633,3362
2002,1713205,4251,2707
2002,1716208,853,1530
2002,1717206,483,562
2002,1721000,41393,16087
2002,2900603,1126,248
2002,2901106,6022,1105
2002,2901601,2104,1795
2002,2904209,1934,518
2002,2904506,2586,546
2002,2906709,3322,1804
2002,2908804,769,859
2002,2910404,2482,1999
2002,2910909,762,596
2002,2913903,8330,2523
2002,2916401,12115,4733
2002,2917409,2162,1823
2002,2917607,8770,3834
2002,2918001,34061,4650
2002,2918100,3786,4837
2002,2918308,1917,1777
2002,2920106,2244,2836
2002,2922102,3543,1520
2002,2924058,2069,1336
2002,2924207,707,1061
2002,2925006,2367,3708
2002,2926707,1965,3292
2002,2928802,7158,3487
2002,2930808,1336,2833
2002,2932309,4164,1135
2002,2932606,2709,2717
2002,4201208,1795,1526
2002,4201703,2406,911
2002,4202503,816,1069
2002,4204509,4587,2304
2002,4207205,3851,1895
2002,4210050,737,153
2002,4211306,9584,5610
2002,4211876,829,221
2002,4212809,2881,2045
2002,4214409,2318,763
2002,4215687,1063,325
2002,4215695,688,173
2002,4215703,4684,3569
2002,4218350,1722,264
2002,4218806,4369,1169
2002,4219101,1133,354
2002,4219853,1123,297
2002,3300456,58067,7072
2002,3300902,1178,630
2002,3305802,30020,16266
2002,4101705,2101,3425
2002,4102109,4502,6021
2002,4103701,22022,13125
2002,4103958,1131,544
2002,4104006,8986,3716
2002,4107553,928,670
2002,4107850,1803,475
2002,4108007,2932,1660
2002,4108403,23596,8228
2002,4109401,49026,13674
2002,4112900,975,423
2002,4113205,14862,5530
2002,4115101,2547,1444
2002,4115408,4223,1088
2002,4117271,1930,1146
2002,4118303,790,329
2002,4119905,64166,43054
2002,4120002,2884,2047
2002,4120705,1396,2211
2002,4120804,4519,2220
2002,4121604,2265,1081
2002,4123907,3305,1884
2002,4126678,1655,2022
2002,4126702,767,886
2002,4127700,29897,14103
2002,4302105,26330,16996
2002,4302352,2092,2815
2002,4302600,1018,720
2002,4304101,1222,706
2002,4304713,1124,2186
2002,4305124,1525,1489
2002,4305173,1715,1735
2002,4305871,744,646
2002,4306106,17888,11163
2002,4306130,848,569
2002,4306205,3419,1972
2002,4306759,534,608
2002,4306908,4393,5247
2002,4307609,10052,6894
2002,4307815,1005,977
2002,4309001,4083,3112
2002,4309258,380,530
2002,4309704,1938,1015
2002,4312443,833,934
2002,4312617,374,1026
2002,4315701,11609,6237
2002,4316808,37484,10228
2002,4317202,17944,10159
2002,4318432,919,688
2002,4318705,60740,26872
2002,4319364,535,318
2002,4320453,627,737
2002,4321907,7848,4674
2002,4322251,608,1206
2002,3100906,3731,1519
2002,3101607,19385,10563
2002,3103900,1481,1578
2002,3104007,20721,13068
2002,3104601,3452,2294
2002,3106804,1450,614
2002,3107505,1814,928
2002,3107802,3643,1983
2002,3108206,2036,436
2002,3108305,3674,2789
2002,3109501,2652,2959
2002,3109709,2260,1997
2002,3109808,571,589
2002,3113701,5237,2921
2002,3115409,906,653
2002,3115474,719,881
2002,3119500,1610,2005
2002,3119609,1132,365
2002,3121407,1160,1791
2002,3122702,1983,702
2002,3123502,482,398
2002,3123700,1642,1086
2002,3126109,17819,10998
2002,3126752,448,994
2002,3126802,1285,691
2002,3127404,864,818
2002,3128105,3240,2451
2002,3129806,33779,4183
2002,3131000,1512,698
2002,3131109,1511,1021
2002,3131901,15974,3334
2002,3135407,2014,827
2002,3136405,936,597
2002,3142908,3524,7035
2002,3143203,3597,4990
2002,3148400,1031,998
2002,3149606,1199,816
2002,3150570,971,1265
2002,3151404,7844,2496
2002,3151800,31586,20891
2002,3156205,672,285
2002,3156908,4079,5801
2002,3157104,1406,776
2002,3159001,1012,709
2002,3159209,2242,1977
2002,3159407,900,636
2002,3160702,17268,3845
2002,3161007,5900,1820
2002,3161205,1417,1597
2002,3162500,28793,12298
2002,3162906,9396,1734
2002,3164605,1448,1040
2002,3166709,1926,954
2002,3169901,27185,7076
2002,3170800,7791,3383
2002,3171709,1600,2156
2002,3500105,6720,6527
2002,3500907,788,520
2002,3501004,4552,2546
2002,3502408,993,497
2002,3504008,22402,11624
2002,3505807,3685,4969
2002,3507704,706,1095
2002,3508108,2857,2782
2002,3509106,883,972
2002,3513850,457,450
2002,3514304,2371,1489
2002,3515129,913,367
2002,3517000,2453,1752
2002,3517703,3900,2622
2002,3517901,1966,1946
2002,3522307,28784,18926
2002,3522703,8781,5675
2002,3522802,2515,3665
2002,3523602,2578,1872
2002,3526407,4469,5368
2002,3527256,361,638
2002,3529302,23397,9839
2002,3529500,875,753
2002,3530201,3270,2490
2002,3530805,18302,12979
2002,3531308,10531,7936
2002,3531803,9045,4399
2002,3532843,459,659
2002,3533007,3594,3672
2002,3533601,1528,1236
2002,3534708,22653,14595
2002,3542800,655,831
2002,3544301,1993,1637
2002,3550100,9046,4192
2002,3550506,1269,1745
2002,3553708,14538,5417
2002,3555802,2192,1720
2002,3556404,6990,7225
2002,1200336,1903,2067
2002,1301654,1105,763
2002,1303007,1695,3241
2002,1303304,1049,1119
2002,1600808,2331,649
2002,5000203,1795,1911
2002,5000252,516,713
2002,5000856,1794,1268
2002,5002001,2674,1923
2002,5002100,4731,2889
2002,5005400,6574,4781
2002,3200201,5151,4447
2002,3201209,39977,12790
2002,3201308,68305,22334
2002,3202405,16482,10499
2002,3202553,929,1085
2002,3203056,5998,2218
2002,3203908,11670,4349
2002,3204807,1699,1007
2002,3205002,80470,16501
2002,3205101,14548,5036
2002,5100201,2699,2278
2002,5100359,390,615
2002,5101258,2414,2312
2002,5103007,2622,2055
2002,5104609,1602,1549
2002,5105309,388,214
2002,5105903,2252,2551
2002,5106190,685,633
2002,5106257,3189,3364
2002,2700102,2221,2420
2002,2700904,684,525
2002,2702900,1855,2330
2002,2707909,844,834
2002,2708204,821,909
2002,2708956,664,476
2002,2301703,3151,2274
2002,2302008,3157,1787
2002,2302602,5962,3283
2002,2307403,2062,2269
2002,2308005,2459,2369
2002,2310100,2352,467
2002,2311231,741,341
2002,2311264,2081,866
2002,2313302,5387,1967
2002,1100015,6089,3631
2002,1100049,15299,6744
2002,1100304,12840,5670
2002,1100452,4229,2117
2002,2101350,461,79
2002,2103000,23956,6428
2002,2105989,554,375
2002,2106003,1744,540
2002,2106375,1027,231
2002,2107001,1151,315
2002,2107258,803,150
2002,2107308,448,599
2002,2109759,379,334
2002,2109908,12276,4358
2002,2110906,550,1222
2002,2111003,4653,327
2002,2111748,981,266
2002,2112803,5998,1119
2002,2502201,543,442
2002,2502904,920,1421
2002,2504207,873,828
2002,2504306,6556,4232
2002,2504405,3045,3325
2002,2504603,3628,1445
2002,2505501,525,707
2002,2506251,602,2394
2002,2509503,586,581
2002,2509602,851,573
2002,2510006,1582,879
2002,2512077,1182,379
2002,2512804,833,2293
2002,2513356,654,1021
2002,2514305,924,1195
2002,2515401,837,2171
2002,2515708,634,608
2002,2517209,1227,894
2002,2804102,649,3413
2002,2804201,956,1424
2002,2805208,917,424
2002,2805703,6590,799
2002,2806008,1883,1764
2002,2806404,588,621
2002,2806602,1672,1013
2002,2200277,591,574
2002,2200707,1168,1520
2002,2201051,713,1273
2002,2201705,808,592
2002,2201919,1137,445
2002,2202117,556,1321
2002,2202711,838,739
2002,2202752,744,641
2002,2203271,706,644
2002,2204709,3592,1220
2002,2206050,852,1686
2002,2207553,1707,370
2002,2208650,1900,711
2002,2208908,1224,1092
2002,2209971,1131,1307
2002,2210607,5693,4975
2002,2211308,4027,2682
2002,1400027,1183,320
2002,1502202,8926,7873
2002,1502301,4441,6590
2002,1502772,3196,2470
2002,1504059,3874,4704
2002,1505106,10540,3783
2002,1506609,2950,3466
2002,1507607,5238,6968
2002,2402907,533,508
2002,2404101,430,132
2002,2404309,3023,1071
2002,2408409,713,802
2002,2408805,698,407
2002,2409209,563,542
2002,2409605,434,881
2002,2410009,620,478
2002,2415008,500,251
2002,2602001,5144,5201
2002,2602209,5513,8022
2002,2602902,38038,11203
2002,2604304,1701,1545
2002,2605301,7458,3543
2002,2605400,2339,3998
2002,2605905,3953,1536
2002,2606507,2056,2713
2002,2608008,1987,3623
2002,2608909,10888,11056
2002,2609600,111344,40073
2002,2609709,2713,4387
2002,2612000,2441,3006
2002,2612901,1323,1698
2002,2615607,2355,3921
2002,5200159,450,498
2002,5201801,1767,1168
2002,5202155,1281,1085
2002,5202353,1071,596
2002,5203203,1716,823
2002,5203906,2145,1995
2002,5204904,3570,1570
2002,5205109,20683,8325
2002,5207402,1941,2280
2002,5208152,452,623
2002,5209804,1057,1064
2002,5213053,403,647
2002,5213400,458,615
2002,5214903,501,1009
2002,5219308,7555,7621
2002,5220157,945,803
2002,1702901,1748,2159
2002,1704600,334,380
2002,1707702,954,1933
2002,1715507,244,146
2002,1718303,1120,1091
2002,1718659,361,190
2002,1718758,916,836
2002,1718899,291,339
2002,1720655,989,792
2002,1720937,290,237
2002,2900504,1155,1740
2002,2902054,2503,470
2002,2903003,4014,1182
2002,2903706,1762,2219
2002,2904001,1755,2131
2002,2907905,2657,1476
2002,2908200,5113,594
2002,2909406,2167,973
2002,2910305,1967,674
2002,2910750,2719,1931
2002,2910800,118987,20730
2002,2911105,2753,1707
2002,2911907,5125,2620
2002,2912509,1177,2488
2002,2913002,1350,1350
2002,2913705,6567,1588
2002,2914000,13059,4148
2002,2914109,1891,1045
2002,2917334,2154,1030
2002,2919603,1068,1923
2002,2920700,1720,1699
2002,2922201,1917,443
2002,2922706,2593,824
2002,2923035,516,1916
2002,2923803,2744,4266
2002,2925402,1474,336
2002,2929404,2176,396
2002,2929909,7621,4383
2002,2930204,2926,4403
2002,2930402,3874,1300
2002,2930774,5406,887
2002,2931707,4394,480
2002,2932507,3834,1260
2002,4200556,1308,221
2002,4202859,575,1119
2002,4203303,2483,2945
2002,4205159,975,680
2002,4205308,3602,1037
2002,4205357,614,229
2002,4206108,1992,1005
2002,4206801,1383,467
2002,4209177,858,260
2002,4209201,807,365
2002,4209300,37394,22210
2002,4211652,1039,465
2002,4211900,28254,12558
2002,4212270,1282,558
2002,4214904,1413,762
2002,4215406,1302,445
2002,4215455,1845,1081
2002,4215505,3870,1822
2002,4217154,630,219
2002,4218202,9373,5641
2002,4218855,1315,396
2002,4102406,7634,5573
2002,4102505,2389,2241
2002,4102752,1363,631
2002,4103222,1072,643
2002,4104428,4053,1501
2002,4104808,69262,24545
2002,4106209,4230,1750
2002,4106803,4424,2463
2002,4110300,791,230
2002,4112603,572,137
2002,4112959,1837,1217
2002,4115309,2198,961
2002,4115457,1165,864
2002,4115507,939,1137
2002,4115903,542,269
2002,4116059,3857,1459
2002,4116208,3634,2035
2002,4118857,1033,1346
2002,4119251,887,287
2002,4120101,1138,570
2002,4122008,3959,1682
2002,4124806,3703,1288
2002,4128302,951,338
2002,4128625,1066,375
2002,4300059,863,1153
2002,4300455,1416,1118
2002,4300638,1049,1142
2002,4301552,1350,739
2002,4301925,891,466
2002,4302303,2158,3333
2002,4302808,8122,7969
2002,4303103,29129,19008
2002,4305207,4416,1654
2002,4305587,645,692
2002,4305835,258,573
2002,4305975,952,796
2002,4306007,4920,2050
2002,4307708,26833,12881
2002,4308078,715,637
2002,4308508,7393,5540
2002,4308805,2298,1848
2002,4308904,3356,4454
2002,4309050,986,1690
2002,4309126,691,525
2002,4309555,1052,1118
2002,4309605,6377,3229
2002,4310207,23916,9875
2002,4311981,620,1190
2002,4312708,2694,1746
2002,4313011,1030,598
2002,4315131,605,464
2002,4315552,1252,758
2002,4316006,4111,3814
2002,4318051,769,821
2002,4318424,1546,1139
2002,4318614,509,586
2002,4318622,470,939
2002,4320305,1231,1431
2002,4320677,2990,750
2002,4321956,1442,961
2002,3102050,556,550
2002,3102209,1583,795
2002,3103405,6509,6162
2002,3103801,412,1043
2002,3106507,1132,2739
2002,3108909,2946,3171
2002,3110103,1066,564
2002,3111150,525,891
2002,3111804,3343,1501
