MONTH,YEAR,STATE,TYPE,MIN,AVG,MAX
"10","2018","RJ","GASOLINA",4.499,5.09954550155119,5.79
"11","2020","PE","ETANOL",3.24,3.464515923566879,3.992
"02","2020","PI","GASOLINA",4.449,4.682316176470588,4.97
"10","2020","PR","DIESEL",3.098,3.295,3.499
"08","2018","BA","DIESEL S10",3.18,3.4837077175697866,4.239
"09","2018","RN","DIESEL",3.33,3.6312774869109945,3.84
"07","2016","SC","GASOLINA",3.049,3.4908904958677685,4.074
"01","2020","PR","GNV",2.999,3.21932,3.89
"09","2018","BA","ETANOL",2.85,3.4670446153846157,4.299
"09","2018","AL","DIESEL",3.23,3.7419810126582274,4.119
"06","2019","GO","DIESEL",3.289,3.6516009463722394,4.09
"10","2019","PR","DIESEL",3.159,3.5169025906735754,4.349
"08","2017","PA","DIESEL S10",2.93,3.365566176470588,4.0
"09","2017","CE","GASOLINA",3.489,4.034564547206165,4.48
"09","2018","SC","ETANOL",2.799,3.405193199381762,3.99
"09","2017","SP","GNV",1.969,2.2896806722689074,2.699
"08","2016","MG","DIESEL",2.769,3.0128507805325984,3.34
"06","2017","RJ","DIESEL",2.649,3.117245,3.699
"04","2020","MS","GNV",3.339,3.3496,3.359
"08","2018","SE","DIESEL S10",3.3,3.5208958333333333,3.689
"05","2020","MG","GASOLINA",3.565,4.0470923276983095,4.999
"11","2018","MA","ETANOL",3.249,3.7043024691358024,4.25
"01","2019","MA","ETANOL",3.199,3.6493407079646016,4.25
"08","2017","PB","DIESEL S10",2.69,3.103089430894309,3.499
"01","2016","CE","DIESEL",2.999,3.1579413333333335,3.31
"09","2019","DF","DIESEL S10",3.399,3.841402985074627,4.289
"10","2019","PI","DIESEL S10",3.7,3.9029831649831648,4.195
"10","2020","PI","DIESEL S10",3.33,3.581627906976744,3.899
"09","2018","AC","DIESEL S10",4.05,4.482466216216216,4.94
"08","2017","PI","DIESEL",2.98,3.138294736842105,3.299
"12","2020","RS","GNV",3.198,3.496140350877193,3.94
"11","2019","PE","ETANOL",2.969,3.3740748959778086,3.969
"07","2016","RJ","GNV",1.699,2.153192307692308,2.899
"01","2020","MA","ETANOL",3.34,3.7541428571428574,4.4
"05","2017","SC","DIESEL S10",2.69,3.0613607399794454,3.599
"12","2018","PI","GASOLINA",4.29,4.529244274809161,4.989
"02","2019","PI","GASOLINA",4.089,4.306860294117648,4.739
"11","2018","PR","GNV",2.699,2.973666666666667,3.35
"01","2019","PR","GNV",2.89,3.0444444444444447,3.35
"10","2018","MG","DIESEL S10",3.499,3.871864965197216,4.699
"05","2017","BA","DIESEL S10",2.7,3.1119709923664125,3.899
"05","2016","PE","DIESEL",2.79,3.0165246376811594,3.279
"02","2016","SE","DIESEL",2.9,3.0195882352941177,3.139
"08","2016","MA","DIESEL S10",2.889,3.1452494929006085,3.4
"05","2016","PA","DIESEL S10",2.999,3.3768810572687227,3.7
"02","2020","PE","GASOLINA",4.08,4.491260362694301,5.096
"03","2017","DF","DIESEL",2.868,3.2603333333333335,3.499
"03","2016","AC","DIESEL",3.46,3.6216058394160586,3.98
"06","2017","SC","ETANOL",2.649,3.118974530831099,3.799
"11","2020","PI","ETANOL",3.18,3.428388235294118,3.797
"07","2018","CE","DIESEL S10",3.349,3.520263506063947,3.97
"10","2020","DF","GASOLINA",4.139,4.49136559139785,4.759
"09","2018","RJ","DIESEL",3.099,3.605407451923077,4.149
"08","2018","CE","ETANOL",3.09,3.664530944625407,3.899
"11","2020","DF","GASOLINA ADITIVADA",3.95,4.590446236559139,4.999
"05","2019","MG","GASOLINA",4.299,4.891935405732742,5.459
"05","2016","PB","DIESEL S10",2.899,3.121875,3.399
"08","2017","PE","DIESEL S10",2.64,3.0374590163934427,3.599
"05","2017","SE","DIESEL S10",2.899,3.0974425287356326,3.299
"04","2017","CE","DIESEL",2.97,3.1260212765957447,3.45
"12","2019","RS","GNV",3.429,3.6199772727272728,4.149
"01","2020","MG","ETANOL",2.849,3.33253032659409,3.861
"06","2017","AC","DIESEL S10",3.57,3.792727272727273,4.26
"06","2018","DF","DIESEL S10",3.457,3.6687589285714286,5.08
"02","2016","SC","DIESEL",2.699,2.9531202090592337,3.338
"07","2018","DF","ETANOL",2.999,3.397254777070064,3.999
"07","2017","AC","ETANOL",3.15,3.6273142857142857,4.09
"02","2018","MA","GASOLINA",3.59,3.9201673913043478,4.36
"12","2017","MA","GASOLINA",3.459,3.7477038327526135,4.25
"09","2016","PE","GNV",2.059,2.0956835443037973,2.629
"06","2016","SE","GNV",2.189,2.3575555555555554,2.39
"12","2020","AM","GNV",3.39,3.39,3.39
"02","2016","SC","DIESEL S10",2.79,3.0728692722371966,3.45
"11","2019","SP","GNV",2.599,3.125944134078212,3.977
"02","2016","BA","DIESEL",2.77,3.0201596412556055,3.39
"09","2017","PA","ETANOL",3.039,3.5372736842105263,4.1
"10","2019","DF","GASOLINA",3.999,4.303103004291846,4.549
"09","2016","MA","ETANOL",2.759,3.209925,3.65
"06","2016","PA","ETANOL",3.099,3.5259807692307694,4.055
"10","2018","AC","GASOLINA",5.19,5.411079754601227,5.79
"02","2016","BA","DIESEL S10",2.87,3.1628551198257084,3.699
"11","2019","PI","ETANOL",3.25,3.4442912087912085,3.779
"08","2017","PE","DIESEL",2.76,3.024388888888889,3.389
"05","2016","PB","DIESEL",2.799,3.0139219512195123,3.29
"05","2017","SE","DIESEL",2.799,2.936233644859813,3.269
"09","2018","RJ","DIESEL S10",3.199,3.7297942353883107,4.499
"12","2018","PE","GASOLINA",3.81,4.303988219895288,4.949
"02","2019","PE","GASOLINA",3.799,4.197241245136187,4.879
"06","2017","AC","DIESEL",3.49,3.767941176470589,4.22
"09","2018","SE","ETANOL",3.29,3.5138623853211013,3.799
"06","2018","DF","DIESEL",3.399,3.5931320754716984,4.099
"09","2017","PB","ETANOL",2.85,3.0586594202898554,3.479
"05","2016","CE","GNV",2.499,2.611910714285714,2.84
"04","2017","CE","DIESEL S10",2.94,3.2072814207650273,3.53
"12","2020","CE","GASOLINA ADITIVADA",4.499,4.830038961038961,4.999
"11","2020","SP","GNV",2.349,2.775642857142857,3.399
"08","2016","MA","DIESEL",2.79,3.0477587064676617,3.28
"05","2016","PA","DIESEL",3.02,3.2928055555555553,3.51
"11","2018","MG","ETANOL",2.64,3.1251019376579614,3.795
"01","2019","MG","ETANOL",2.49,2.9994183293878933,3.827
"06","2017","BA","ETANOL",2.45,2.9335402843601894,3.729
"11","2020","CE","GASOLINA",4.27,4.51112688172043,4.899
"12","2019","SE","GASOLINA",4.249,4.59039603960396,4.872
"06","2016","SC","GNV",1.89,2.189,2.3
"07","2018","CE","DIESEL",3.369,3.550557553956834,3.84
"12","2019","RN","GNV",3.49,3.6467272727272726,4.06
"02","2020","PA","GASOLINA",4.099,4.748659955257271,5.55
"05","2020","MA","GASOLINA",3.349,3.8733933333333335,4.89
"08","2017","CE","GNV",2.689,2.819557692307692,2.899
"07","2016","MS","DIESEL S10",3.239,3.4148509090909087,3.689
"02","2016","RS","DIESEL S10",2.899,3.1343897435897436,3.61
"03","2016","SC","ETANOL",2.799,3.2348457502623296,3.72
"04","2017","DF","ETANOL",2.82,3.310672,3.579
"10","2020","PI","DIESEL",3.29,3.5630344827586207,3.89
"05","2017","SC","DIESEL",2.639,2.9365525846702316,3.442
"12","2019","AM","GNV",3.0,3.1933333333333334,3.29
"12","2018","PB","GASOLINA",4.09,4.403595238095238,4.799
"02","2019","PB","GASOLINA",3.749,4.033857142857143,4.599
"03","2016","BA","ETANOL",2.689,3.1800442875481387,3.699
"12","2020","AL","GNV",2.839,3.307095238095238,3.466
"10","2018","MG","DIESEL",3.419,3.776200527704485,4.599
"05","2017","BA","DIESEL",2.59,3.0014089347079036,3.649
"02","2020","PB","GASOLINA",4.044,4.2924879032258065,4.799
"12","2020","SE","GASOLINA",4.43,4.56216091954023,4.799
"11","2019","CE","GASOLINA",4.15,4.497223489167617,4.99
"07","2016","MT","DIESEL S10",3.139,3.4996803519061586,3.77
"06","2016","PB","ETANOL",2.749,3.0627287449392715,3.46
"12","2020","RN","GNV",3.49,3.5660000000000003,3.749
"08","2018","SE","DIESEL",3.28,3.402171875,3.582
"08","2017","PB","DIESEL",2.69,3.0211382978723407,3.36
"09","2019","DF","DIESEL",3.299,3.6839012345679016,3.979
"10","2019","PI","DIESEL",3.689,3.843069182389937,4.155
"10","2019","PA","DIESEL S10",3.59,4.058199178644764,4.62
"09","2017","PE","ETANOL",2.81,3.102597701149425,3.799
"06","2017","SE","ETANOL",2.967,3.109302083333333,3.299
"12","2019","BA","GASOLINA",4.18,4.6833289386947925,5.099
"09","2018","AC","DIESEL",4.01,4.4139,4.749
"11","2018","PI","GNV",3.79,3.79,3.79
"06","2016","PE","ETANOL",2.649,3.006656288916563,3.59
"03","2016","SE","ETANOL",2.85,3.1834,3.399
"10","2020","PA","DIESEL S10",3.599,3.9502619047619048,4.299
"12","2019","SC","GASOLINA",3.895,4.343314096499527,4.999
"08","2017","PA","DIESEL",2.937,3.3437897727272725,3.95
"09","2017","SE","GNV",2.65,2.67975,2.699
"09","2016","PB","GNV",2.199,2.4154411764705883,2.8
"04","2016","AC","ETANOL",3.15,3.452676056338028,3.99
"12","2020","SC","GASOLINA",3.879,4.397935643564357,4.74
"10","2019","PB","DIESEL S10",3.379,3.7080373134328357,3.999
"06","2016","BA","GNV",1.74,2.2708469387755104,2.499
"01","2018","MG","GNV",2.399,2.6503636363636365,2.945
"11","2017","MG","GNV",2.379,2.5194444444444444,2.81
"05","2017","CE","ETANOL",2.99,3.2552711496746207,3.49
"12","2019","AL","GNV",3.559,3.6030294117647057,3.8
"12","2018","PA","GASOLINA",4.0,4.6169848156182205,5.189
"12","2020","BA","GASOLINA",3.99,4.470336188436831,4.899
"02","2019","PA","GASOLINA",3.879,4.444871520342613,5.26
"05","2019","MA","GASOLINA",4.12,4.6127340823970036,4.99
"08","2018","SC","DIESEL",2.999,3.2337116704805493,3.731
"01","2016","DF","ETANOL",3.15,3.3313823529411764,3.399
"08","2018","BA","DIESEL",3.13,3.416821063394683,3.96
"11","2020","PR","ETANOL",2.95,3.187400602409639,3.59
"09","2017","BA","GNV",2.09,2.376910714285714,2.89
"10","2020","PE","DIESEL",3.469,3.509,3.549
"04","2019","MG","GNV",3.347,3.492233333333333,3.699
"12","2019","RJ","GNV",2.799,3.201477756286267,4.099
"07","2020","GO","ETANOL",2.28,2.730796432318993,3.099
"09","2016","MG","ETANOL",2.097,2.6017820359281436,2.999
"09","2017","SC","GNV",1.78,1.9647254901960787,2.299
"08","2018","TO","ETANOL",3.299,3.619179487179487,3.899
"02","2016","CE","ETANOL",2.96,3.105674796747967,3.59
"10","2018","MA","DIESEL S10",3.299,3.685309352517986,4.05
"04","2020","MG","GNV",2.995,3.280090909090909,3.799
"12","2020","RJ","GNV",2.589,3.0992376811594204,3.499
"10","2020","PB","DIESEL S10",3.269,3.509840909090909,3.699
"07","2016","RS","GASOLINA",3.47,3.8649430086149765,4.29
"09","2017","PI","ETANOL",2.9,3.0464263565891474,3.4
"10","2019","PE","DIESEL",3.579,3.8095625,3.99
"10","2019","PE","DIESEL S10",3.3,3.6099977037887485,4.049
"11","2018","PE","GNV",2.599,2.681978723404255,2.699
"01","2019","PE","GNV",2.69,2.814840909090909,3.6
"10","2018","MA","DIESEL",3.349,3.727161172161172,3.99
"06","2016","PI","ETANOL",2.79,3.102445945945946,3.659
"10","2020","PE","DIESEL S10",3.179,3.451849056603774,3.699
"10","2020","CE","GNV",2.97,3.337121212121212,3.499
"07","2017","RJ","ETANOL",2.39,3.143543529411765,3.999
"11","2019","PR","ETANOL",2.63,2.9966085504342015,3.699
"01","2020","PE","GNV",2.798,2.8458135593220337,3.72
"03","2016","ES","GASOLINA",3.4,3.7153219424460433,3.99
"07","2019","GO","ETANOL",2.47,2.808604549431321,3.19
"10","2020","PB","DIESEL",3.179,3.3982727272727273,3.599
"08","2016","RS","GASOLINA",3.39,3.8637170944838886,4.29
"10","2020","ES","GASOLINA ADITIVADA",3.97,4.3227692307692305,4.599
"11","2019","PE","DIESEL",3.579,3.833473684210526,3.99
"11","2018","MT","ETANOL",2.599,2.9105650969529084,3.39
"01","2019","MT","ETANOL",2.355,2.746488110137672,3.839
"05","2017","SP","DIESEL S10",2.69,3.0823965821000705,3.799
"11","2018","MA","DIESEL",3.449,3.7038326530612244,3.99
"09","2018","RS","DIESEL S10",3.099,3.6574858333333333,4.09
"01","2019","MA","DIESEL",3.16,3.527735099337748,3.799
"12","2018","PE","GNV",2.699,2.740906976744186,3.6
"01","2020","MS","ETANOL",3.399,3.698039886039886,4.099
"02","2019","PE","GNV",2.69,2.7668636363636363,3.6
"11","2020","CE","GNV",2.98,3.3285555555555555,3.79
"06","2017","SP","ETANOL",1.79,2.2941386579572445,3.399
"05","2018","ES","DIESEL S10",3.34,3.6319367088607595,4.09
"06","2017","AP","DIESEL S10",3.799,4.006759259259259,4.19
"03","2016","RN","DIESEL S10",3.029,3.3006682926829267,3.399
"08","2020","ES","DIESEL S10",2.99,3.3677186440677964,3.8
"11","2016","GO","ETANOL",2.579,2.8929227871939736,3.19
"01","2017","GO","ETANOL",2.69,2.99673544433095,3.32
"11","2020","PB","DIESEL",3.179,3.4820363636363636,3.75
"04","2016","ES","GASOLINA",3.29,3.716252653927813,3.99
"03","2016","AL","DIESEL S10",2.95,3.1513922651933703,3.49
"01","2020","MT","ETANOL",2.679,3.1019022346368716,3.59
"10","2016","GO","DIESEL S10",2.939,3.1897266811279823,3.49
"04","2016","RJ","ETANOL",2.689,3.396735475896168,4.059
"09","2018","SP","ETANOL",1.949,2.618378045112782,3.699
"04","2016","RN","ETANOL",3.059,3.3449095022624435,3.6
"04","2018","GO","ETANOL",2.49,3.0812887112887113,3.9
"04","2016","AL","ETANOL",2.9,3.4191076233183857,3.95
"11","2019","PB","DIESEL",3.499,3.694989130434783,3.949
"07","2017","AL","ETANOL",2.799,3.2394663677130042,3.68
"07","2017","ES","GASOLINA",3.22,3.640696202531646,4.39
"08","2017","PR","DIESEL S10",2.589,3.004898050974513,3.69
"06","2017","RR","DIESEL S10",2.99,3.192857142857143,3.4
"03","2016","RO","DIESEL S10",3.2,3.4068520179372195,3.63
"01","2016","TO","DIESEL S10",2.969,3.109844262295082,3.29
"08","2016","AP","GASOLINA",3.5,3.682689189189189,3.999
"03","2016","AM","DIESEL S10",3.1,3.410664739884393,3.85
"07","2017","RN","ETANOL",2.969,3.1581888412017167,3.469
"08","2016","RR","GASOLINA",3.79,3.872666666666667,3.95
"11","2019","CE","GNV",3.4,3.6502926829268296,3.799
"02","2020","PB","GNV",3.506,3.6876249999999997,3.999
"09","2019","ES","ETANOL",3.29,3.611034161490683,3.999
"11","2018","MS","ETANOL",2.99,3.390524926686217,3.749
"01","2019","MS","ETANOL",2.999,3.348564705882353,3.6
"11","2019","PA","DIESEL",3.6,4.056894339622642,4.619
"07","2017","AM","ETANOL",2.89,3.2376240601503756,3.99
"06","2017","RS","DIESEL S10",2.659,3.071090016366612,3.499
"02","2016","SP","DIESEL S10",2.649,3.069113133402275,3.899
"07","2017","RO","ETANOL",2.69,3.3167573529411767,4.02
"05","2017","TO","ETANOL",2.99,3.3540274725274726,3.55
"12","2016","ES","DIESEL S10",2.83,3.1536693989071036,3.49
"02","2017","ES","DIESEL S10",2.99,3.251114006514658,3.49
"03","2016","SP","ETANOL",2.259,2.74172808988764,3.899
"08","2016","RO","GASOLINA",3.61,3.9398427672955973,4.34
"06","2016","TO","GASOLINA",3.5,3.88225,3.999
"03","2016","AP","DIESEL S10",3.85,3.9886444444444447,4.25
"02","2018","MT","GASOLINA",3.799,4.241380348652932,4.91
"12","2017","MT","GASOLINA",3.759,4.1434489247311825,4.75
"12","2020","BA","GNV",2.7,2.978890625,3.4
"04","2016","RO","ETANOL",3.15,3.5479559748427674,3.97
"02","2016","TO","ETANOL",2.9,3.1948461538461537,3.59
"07","2016","SP","GASOLINA",3.049,3.4898856878755202,3.999
"08","2016","MT","DIESEL",3.079,3.321987373737374,3.599
"03","2017","ES","ETANOL",2.89,3.46465191740413,3.89
"12","2020","SC","GNV",2.749,2.8995454545454544,3.169
"03","2016","RR","DIESEL S10",3.3,3.3457142857142856,3.42
"05","2016","PR","DIESEL S10",2.749,2.9856,3.499
"04","2016","AM","ETANOL",3.34,3.480836879432624,3.85
"02","2016","GO","GASOLINA",3.569,3.854608591885442,4.09
"12","2018","PB","GNV",3.7,3.7379166666666666,3.82
"02","2019","PB","GNV",3.699,3.7227741935483873,3.74
"12","2019","SE","GNV",3.68,3.7017599999999997,3.799
"04","2016","RR","ETANOL",3.65,3.718888888888889,3.79
"06","2016","PR","ETANOL",2.19,2.5562266164469554,3.398
"08","2016","MS","DIESEL",3.077,3.2927551020408163,3.5
"03","2016","RS","DIESEL",2.669,2.9601993355481726,3.43
"06","2018","ES","ETANOL",3.15,3.562845132743363,3.99
"07","2017","AP","ETANOL",3.69,3.69,3.69
"04","2016","AP","ETANOL",3.59,3.59,3.59
"05","2017","GO","GASOLINA",3.39,3.742649504950495,4.15
"08","2016","MS","DIESEL S10",3.249,3.4182005899705015,3.65
"03","2016","RS","DIESEL S10",2.77,3.1447452440033086,3.65
"05","2020","MS","GASOLINA",3.739,3.983944606413994,4.699
"07","2017","RR","ETANOL",3.6,3.6689999999999996,3.75
"09","2017","PR","ETANOL",2.39,2.736486759142497,3.04
"08","2016","RN","GASOLINA",3.549,3.8006169491525426,3.94
"08","2016","AL","GASOLINA",3.46,3.8341511254019296,4.142
"03","2016","RR","DIESEL",3.15,3.2425348837209302,3.359
"05","2016","PR","DIESEL",2.539,2.87786616399623,3.164
"12","2019","BA","GNV",2.99,3.176206896551724,3.399
"08","2016","AM","GASOLINA",3.45,3.9909261538461536,4.65
"02","2018","MS","GASOLINA",3.99,4.206502762430939,4.697
"12","2017","MS","GASOLINA",3.8,4.086268867924528,4.697
"08","2016","MT","DIESEL S10",3.139,3.499247706422018,3.77
"12","2016","ES","DIESEL",2.72,3.032111111111111,3.29
"02","2017","ES","DIESEL",2.81,3.1337384105960266,3.39
"03","2016","AP","DIESEL",3.25,3.5269411764705887,3.95
"07","2017","RS","ETANOL",2.589,3.4690618932038837,4.157
"05","2020","MT","GASOLINA",3.489,3.7628614649681524,4.39
"12","2019","SC","GNV",2.699,2.9028837209302325,3.069
"05","2016","PE","DIESEL S10",2.799,3.0644889466840053,3.361
"02","2016","SE","DIESEL S10",3.1,3.2151503267973855,3.319
"09","2016","MT","ETANOL",2.199,2.4781207207207205,2.999
"08","2018","GO","GASOLINA",4.169,4.662227969348659,4.999
"10","2018","RR","GASOLINA",4.56,4.614538461538461,4.69
"12","2018","PR","GASOLINA",3.85,4.235382935153583,4.89
"02","2019","PR","GASOLINA",3.59,4.085674180327868,4.79
"03","2016","AC","DIESEL S10",3.54,3.6718421052631576,4.02
"10","2018","RS","GASOLINA",4.45,4.963870114942528,5.399
"05","2019","MS","GASOLINA",4.089,4.426923512747876,4.899
"03","2017","DF","DIESEL S10",3.179,3.4383333333333335,3.609
"12","2019","PA","ETANOL",3.49,3.9239953271028036,5.47
"03","2016","ES","GNV",2.18,2.2747608695652173,2.69
"09","2016","MS","ETANOL",2.299,2.7580823170731708,3.1
"04","2016","RS","ETANOL",2.798,3.712920754716981,4.296
"06","2017","RS","DIESEL",2.579,2.913243076923077,3.369
"08","2017","PI","DIESEL S10",3.09,3.248520467836257,3.48
"02","2016","SP","DIESEL",2.639,2.9293366724738674,3.248
"05","2019","MT","GASOLINA",4.199,4.555485849056604,5.15
"09","2017","TO","GASOLINA",3.699,4.042541666666667,4.399
"02","2020","PR","GASOLINA",3.99,4.393549152542373,4.84
"06","2017","ES","GNV",2.27,2.3348529411764707,2.53
"06","2017","RJ","DIESEL S10",2.769,3.2765690653432586,3.899
"08","2016","MG","DIESEL S10",2.849,3.1456780021253987,3.49
"03","2016","RO","DIESEL",3.12,3.3140404984423677,3.49
"01","2016","TO","DIESEL",2.8,2.9807244094488192,3.15
"08","2017","PR","DIESEL",2.45,2.882624535315985,3.2
"06","2017","RR","DIESEL",2.99,3.141212121212121,3.3
"01","2016","CE","DIESEL S10",3.019,3.2821934032983506,3.44
"09","2016","PR","GNV",2.4,2.5438823529411767,2.87
"05","2018","ES","DIESEL",3.19,3.527256055363322,3.999
"03","2016","AM","DIESEL",2.89,3.3135606060606064,3.69
"06","2017","AP","DIESEL",3.25,3.4721428571428574,3.75
"09","2018","RN","DIESEL S10",3.43,3.775071748878924,3.94
"03","2016","RN","DIESEL",2.99,3.136931818181818,3.299
"07","2016","RS","GNV",2.43,2.6602023809523807,3.29
"09","2018","AL","DIESEL S10",3.399,3.8190333333333335,4.2
"08","2016","RJ","GASOLINA",3.419,3.9256141809290956,4.899
"06","2019","GO","DIESEL S10",3.43,3.772232394366197,4.15
"10","2018","AP","GASOLINA",4.14,4.329642857142857,4.679
"10","2016","GO","DIESEL",2.759,3.019982216142271,3.33
"10","2019","PR","DIESEL S10",3.16,3.595123546511628,3.99
"03","2016","AL","DIESEL",2.849,3.0225560165975107,3.399
"12","2018","MA","ETANOL",3.249,3.6567857142857143,4.25
"01","2018","MT","GNV",2.699,2.699,2.699
"11","2017","MT","GNV",2.699,2.6990000000000003,2.699
"02","2019","MA","ETANOL",3.159,3.661512048192771,4.25
"08","2020","ES","DIESEL",2.999,3.306186170212766,3.75
"05","2016","PI","DIESEL S10",3.1,3.222831325301205,3.399
"05","2017","SP","DIESEL",2.599,2.950267380898108,3.429
"06","2016","CE","GASOLINA",3.749,3.9702895705521475,4.14
"09","2018","RO","DIESEL S10",3.52,3.8627786259541983,4.129
"07","2018","TO","DIESEL S10",3.2,3.482694174757282,3.899
"10","2018","RN","GASOLINA",4.62,4.738139158576052,4.92
"09","2018","RS","DIESEL",3.06,3.531452243958573,3.978
"10","2019","AC","ETANOL",3.69,3.9358695652173914,4.59
"06","2016","SP","GNV",1.699,2.093140776699029,2.649
"09","2018","AM","DIESEL S10",3.44,3.8447309941520467,4.35
"12","2020","SP","GASOLINA",3.699,4.223971341463415,4.999
"12","2019","PE","ETANOL",2.959,3.353362586605081,3.999
"10","2018","MT","DIESEL",3.637,4.060442028985507,4.53
"10","2018","AM","GASOLINA",4.35,4.941443365695792,5.5
"02","2020","MA","ETANOL",3.49,3.7979621848739495,4.4
"06","2017","AM","DIESEL",2.87,3.237732620320856,3.68
"01","2016","GO","GNV",2.79,2.79225,2.799
"10","2018","RO","GASOLINA",4.459,4.843712676056338,5.19
"03","2016","RJ","DIESEL S10",2.899,3.186685490196078,3.6
"06","2020","GO","DIESEL S10",2.72,3.1520048192771086,4.06
"10","2020","PR","DIESEL S10",3.079,3.317152777777778,3.699
"09","2018","RR","DIESEL",3.63,3.7818604651162793,4.0
"05","2016","DF","GASOLINA",3.59,3.698933823529412,3.899
"06","2017","RO","DIESEL",2.85,3.1713104693140792,3.66
"04","2017","TO","DIESEL",2.699,2.9924957264957266,3.61
"08","2018","SP","DIESEL S10",2.995,3.380095943443865,4.406
"10","2020","AC","ETANOL",3.8,3.952566666666667,4.12
"06","2017","RN","DIESEL",2.789,3.0156134020618555,3.19
"08","2019","ES","DIESEL",3.23,3.524751497005988,3.919
"10","2018","MS","DIESEL",3.499,3.767143859649123,4.05
"09","2018","AP","DIESEL",3.59,3.905133333333333,4.2
"03","2018","GO","DIESEL",3.29,3.466261796042618,3.799
"08","2017","DF","GASOLINA",3.059,3.7011242603550296,3.999
"12","2019","PB","ETANOL",2.79,3.168576086956522,3.899
"08","2016","AC","GASOLINA",3.93,4.173955223880597,4.51
"06","2017","AL","DIESEL",2.78,3.02795530726257,3.299
"12","2020","PA","ETANOL",3.799,4.004893333333333,4.149
"11","2019","TO","GASOLINA",4.169,4.682364130434783,5.69
"07","2016","AL","GNV",2.3,2.4123076923076923,2.79
"06","2017","RN","DIESEL S10",2.99,3.147832512315271,3.299
"08","2018","SP","DIESEL",2.939,3.2722896622313202,4.239
"07","2016","SE","GASOLINA",3.39,3.5841346153846154,3.928
"07","2016","RN","GNV",2.38,2.488057692307692,2.82
