UF;MUNICIPIO;TIPO VEICULO;QUANTIDADE
RN;ALMINO AFONSO;MICRO-ONIBUS;9
RN;ALMINO AFONSO;MOTOCICLETA;854
RN;ALMINO AFONSO;MOTONETA;135
RN;ALMINO AFONSO;ONIBUS;3
RN;ALMINO AFONSO;QUADRICICLO;0
RN;ALMINO AFONSO;REBOQUE;10
RN;ALMINO AFONSO;SEMI-REBOQUE;7
RN;ALMINO AFONSO;SIDE-CAR;0
RN;ALMINO AFONSO;OUTROS;6
RN;ALMINO AFONSO;TRATOR ESTEI;0
RN;ALMINO AFONSO;TRATOR RODAS;0
RN;ALMINO AFONSO;TRICICLO;0
RN;ALMINO AFONSO;UTILITARIO;8
RN;ALTO DO RODRIGUES;AUTOMOVEL;1921
RN;ALTO DO RODRIGUES;BONDE;0
RN;ALTO DO RODRIGUES;CAMINHAO;265
RN;ALTO DO RODRIGUES;CAMINHAO TRATOR;8
RN;ALTO DO RODRIGUES;CAMINHONETE;403
RN;ALTO DO RODRIGUES;CAMIONETA;73
RN;ALTO DO RODRIGUES;CHASSI PLATAF;1
RN;ALTO DO RODRIGUES;CICLOMOTOR;15
RN;ALTO DO RODRIGUES;MICRO-ONIBUS;22
RN;ALTO DO RODRIGUES;MOTOCICLETA;2205
RN;ALTO DO RODRIGUES;MOTONETA;371
RN;ALTO DO RODRIGUES;ONIBUS;37
RN;ALTO DO RODRIGUES;QUADRICICLO;0
RN;ALTO DO RODRIGUES;REBOQUE;48
RN;ALTO DO RODRIGUES;SEMI-REBOQUE;16
RN;ALTO DO RODRIGUES;SIDE-CAR;0
RN;ALTO DO RODRIGUES;OUTROS;28
RN;ALTO DO RODRIGUES;TRATOR ESTEI;0
RN;ALTO DO RODRIGUES;TRATOR RODAS;3
RN;ALTO DO RODRIGUES;TRICICLO;1
RN;ALTO DO RODRIGUES;UTILITARIO;39
RN;ANGICOS;AUTOMOVEL;1429
RN;ANGICOS;BONDE;0
RN;ANGICOS;CAMINHAO;140
RN;ANGICOS;CAMINHAO TRATOR;6
RN;ANGICOS;CAMINHONETE;429
RN;ANGICOS;CAMIONETA;74
RN;ANGICOS;CHASSI PLATAF;0
RN;ANGICOS;CICLOMOTOR;16
RN;ANGICOS;MICRO-ONIBUS;20
RN;ANGICOS;MOTOCICLETA;1868
RN;ANGICOS;MOTONETA;159
RN;ANGICOS;ONIBUS;19
RN;ANGICOS;QUADRICICLO;0
RN;ANGICOS;REBOQUE;39
RN;ANGICOS;SEMI-REBOQUE;9
RN;ANGICOS;SIDE-CAR;0
RN;ANGICOS;OUTROS;14
RN;ANGICOS;TRATOR ESTEI;0
RN;ANGICOS;TRATOR RODAS;0
RN;ANGICOS;TRICICLO;1
RN;ANGICOS;UTILITARIO;25
RN;ANTONIO MARTINS;AUTOMOVEL;566
RN;ANTONIO MARTINS;BONDE;0
RN;ANTONIO MARTINS;CAMINHAO;46
RN;ANTONIO MARTINS;CAMINHAO TRATOR;0
RN;ANTONIO MARTINS;CAMINHONETE;125
RN;ANTONIO MARTINS;CAMIONETA;21
RN;ANTONIO MARTINS;CHASSI PLATAF;0
RN;ANTONIO MARTINS;CICLOMOTOR;2
RN;ANTONIO MARTINS;MICRO-ONIBUS;11
RN;ANTONIO MARTINS;MOTOCICLETA;1135
RN;ANTONIO MARTINS;MOTONETA;122
RN;ANTONIO MARTINS;ONIBUS;5
RN;ANTONIO MARTINS;QUADRICICLO;0
RN;ANTONIO MARTINS;REBOQUE;7
RN;ANTONIO MARTINS;SEMI-REBOQUE;0
RN;ANTONIO MARTINS;SIDE-CAR;0
RN;ANTONIO MARTINS;OUTROS;5
RN;ANTONIO MARTINS;TRATOR ESTEI;0
RN;ANTONIO MARTINS;TRATOR RODAS;0
RN;ANTONIO MARTINS;TRICICLO;0
RN;ANTONIO MARTINS;UTILITARIO;12
RN;APODI;AUTOMOVEL;4582
RN;APODI;BONDE;0
RN;APODI;CAMINHAO;498
RN;APODI;CAMINHAO TRATOR;62
RN;APODI;CAMINHONETE;1057
RN;APODI;CAMIONETA;128
RN;APODI;CHASSI PLATAF;0
RN;APODI;CICLOMOTOR;357
RN;APODI;MICRO-ONIBUS;55
RN;APODI;MOTOCICLETA;8218
RN;APODI;MOTONETA;2731
RN;APODI;ONIBUS;61
RN;APODI;QUADRICICLO;0
RN;APODI;REBOQUE;77
RN;APODI;SEMI-REBOQUE;48
RN;APODI;SIDE-CAR;0
RN;APODI;OUTROS;84
RN;APODI;TRATOR ESTEI;0
RN;APODI;TRATOR RODAS;0
RN;APODI;TRICICLO;1
RN;APODI;UTILITARIO;91
RN;AREIA BRANCA;AUTOMOVEL;3216
RN;AREIA BRANCA;BONDE;0
RN;AREIA BRANCA;CAMINHAO;211
RN;AREIA BRANCA;CAMINHAO TRATOR;43
RN;AREIA BRANCA;CAMINHONETE;544
RN;AREIA BRANCA;CAMIONETA;131
RN;AREIA BRANCA;CHASSI PLATAF;0
RN;AREIA BRANCA;CICLOMOTOR;245
RN;AREIA BRANCA;MICRO-ONIBUS;48
RN;AREIA BRANCA;MOTOCICLETA;3185
RN;AREIA BRANCA;MOTONETA;1876
RN;AREIA BRANCA;ONIBUS;77
RN;AREIA BRANCA;QUADRICICLO;0
RN;AREIA BRANCA;REBOQUE;64
RN;AREIA BRANCA;SEMI-REBOQUE;93
RN;AREIA BRANCA;SIDE-CAR;0
RN;AREIA BRANCA;OUTROS;53
RN;AREIA BRANCA;TRATOR ESTEI;0
RN;AREIA BRANCA;TRATOR RODAS;0
RN;AREIA BRANCA;TRICICLO;7
RN;AREIA BRANCA;UTILITARIO;83
RN;ARES;AUTOMOVEL;1251
RN;ARES;BONDE;0
RN;ARES;CAMINHAO;96
RN;ARES;CAMINHAO TRATOR;3
RN;ARES;CAMINHONETE;183
RN;ARES;CAMIONETA;47
RN;ARES;CHASSI PLATAF;0
RN;ARES;CICLOMOTOR;59
RN;ARES;MICRO-ONIBUS;13
RN;ARES;MOTOCICLETA;1136
RN;ARES;MOTONETA;91
RN;ARES;ONIBUS;51
RN;ARES;QUADRICICLO;0
RN;ARES;REBOQUE;137
RN;ARES;SEMI-REBOQUE;43
RN;ARES;SIDE-CAR;0
RN;ARES;OUTROS;4
RN;ARES;TRATOR ESTEI;0
RN;ARES;TRATOR RODAS;0
RN;ARES;TRICICLO;0
RN;ARES;UTILITARIO;31
RN;ASSU;AUTOMOVEL;8536
RN;ASSU;BONDE;0
RN;ASSU;CAMINHAO;957
RN;ASSU;CAMINHAO TRATOR;55
RN;ASSU;CAMINHONETE;1698
RN;ASSU;CAMIONETA;334
RN;ASSU;CHASSI PLATAF;0
RN;ASSU;CICLOMOTOR;1425
RN;ASSU;MICRO-ONIBUS;75
RN;ASSU;MOTOCICLETA;10797
RN;ASSU;MOTONETA;2460
RN;ASSU;ONIBUS;131
RN;ASSU;QUADRICICLO;0
RN;ASSU;REBOQUE;228
RN;ASSU;SEMI-REBOQUE;94
RN;ASSU;SIDE-CAR;0
RN;ASSU;OUTROS;97
RN;ASSU;TRATOR ESTEI;0
RN;ASSU;TRATOR RODAS;0
RN;ASSU;TRICICLO;11
RN;ASSU;UTILITARIO;187
RN;BAIA FORMOSA;AUTOMOVEL;939
RN;BAIA FORMOSA;BONDE;0
RN;BAIA FORMOSA;CAMINHAO;59
RN;BAIA FORMOSA;CAMINHAO TRATOR;4
RN;BAIA FORMOSA;CAMINHONETE;142
RN;BAIA FORMOSA;CAMIONETA;41
RN;BAIA FORMOSA;CHASSI PLATAF;0
RN;BAIA FORMOSA;CICLOMOTOR;3
RN;BAIA FORMOSA;MICRO-ONIBUS;7
RN;BAIA FORMOSA;MOTOCICLETA;542
RN;BAIA FORMOSA;MOTONETA;64
RN;BAIA FORMOSA;ONIBUS;37
RN;BAIA FORMOSA;QUADRICICLO;0
RN;BAIA FORMOSA;REBOQUE;85
RN;BAIA FORMOSA;SEMI-REBOQUE;27
RN;BAIA FORMOSA;SIDE-CAR;1
RN;BAIA FORMOSA;OUTROS;2
RN;BAIA FORMOSA;TRATOR ESTEI;0
RN;BAIA FORMOSA;TRATOR RODAS;0
RN;BAIA FORMOSA;TRICICLO;0
RN;BAIA FORMOSA;UTILITARIO;37
RN;BARAUNA;AUTOMOVEL;2750
RN;BARAUNA;BONDE;0
RN;BARAUNA;CAMINHAO;1232
RN;BARAUNA;CAMINHAO TRATOR;56
RN;BARAUNA;CAMINHONETE;765
RN;BARAUNA;CAMIONETA;74
RN;BARAUNA;CHASSI PLATAF;0
RN;BARAUNA;CICLOMOTOR;108
RN;BARAUNA;MICRO-ONIBUS;52
RN;BARAUNA;MOTOCICLETA;3483
RN;BARAUNA;MOTONETA;913
RN;BARAUNA;ONIBUS;61
RN;BARAUNA;QUADRICICLO;0
RN;BARAUNA;REBOQUE;50
RN;BARAUNA;SEMI-REBOQUE;105
RN;BARAUNA;SIDE-CAR;0
RN;BARAUNA;OUTROS;59
RN;BARAUNA;TRATOR ESTEI;0
RN;BARAUNA;TRATOR RODAS;0
RN;BARAUNA;TRICICLO;2
RN;BARAUNA;UTILITARIO;58
RN;BARCELONA;AUTOMOVEL;333
RN;BARCELONA;BONDE;0
RN;BARCELONA;CAMINHAO;24
RN;BARCELONA;CAMINHAO TRATOR;0
RN;BARCELONA;CAMINHONETE;54
RN;BARCELONA;CAMIONETA;14
RN;BARCELONA;CHASSI PLATAF;0
RN;BARCELONA;CICLOMOTOR;1
RN;BARCELONA;MICRO-ONIBUS;3
RN;BARCELONA;MOTOCICLETA;399
RN;BARCELONA;MOTONETA;23
RN;BARCELONA;ONIBUS;6
RN;BARCELONA;QUADRICICLO;0
RN;BARCELONA;REBOQUE;3
RN;BARCELONA;SEMI-REBOQUE;1
RN;BARCELONA;SIDE-CAR;0
RN;BARCELONA;OUTROS;1
RN;BARCELONA;TRATOR ESTEI;0
RN;BARCELONA;TRATOR RODAS;0
RN;BARCELONA;TRICICLO;0
RN;BARCELONA;UTILITARIO;1
RN;BENTO FERNANDES;AUTOMOVEL;517
RN;BENTO FERNANDES;BONDE;0
RN;BENTO FERNANDES;CAMINHAO;14
RN;BENTO FERNANDES;CAMINHAO TRATOR;0
RN;BENTO FERNANDES;CAMINHONETE;62
RN;BENTO FERNANDES;CAMIONETA;14
RN;BENTO FERNANDES;CHASSI PLATAF;0
RN;BENTO FERNANDES;CICLOMOTOR;3
RN;BENTO FERNANDES;MICRO-ONIBUS;9
RN;BENTO FERNANDES;MOTOCICLETA;651
RN;BENTO FERNANDES;MOTONETA;25
RN;BENTO FERNANDES;ONIBUS;25
RN;BENTO FERNANDES;QUADRICICLO;0
RN;BENTO FERNANDES;REBOQUE;4
RN;BENTO FERNANDES;SEMI-REBOQUE;0
RN;BENTO FERNANDES;SIDE-CAR;0
RN;BENTO FERNANDES;OUTROS;2
RN;BENTO FERNANDES;TRATOR ESTEI;0
RN;BENTO FERNANDES;TRATOR RODAS;0
RN;BENTO FERNANDES;TRICICLO;2
RN;BENTO FERNANDES;UTILITARIO;3
RN;BOA SAUDE;AUTOMOVEL;836
RN;BOA SAUDE;BONDE;0
RN;BOA SAUDE;CAMINHAO;111
RN;BOA SAUDE;CAMINHAO TRATOR;1
RN;BOA SAUDE;CAMINHONETE;166
RN;BOA SAUDE;CAMIONETA;29
RN;BOA SAUDE;CHASSI PLATAF;0
RN;BOA SAUDE;CICLOMOTOR;4
RN;BOA SAUDE;MICRO-ONIBUS;7
RN;BOA SAUDE;MOTOCICLETA;1002
RN;BOA SAUDE;MOTONETA;78
RN;BOA SAUDE;ONIBUS;15
RN;BOA SAUDE;QUADRICICLO;0
RN;BOA SAUDE;REBOQUE;11
RN;BOA SAUDE;SEMI-REBOQUE;2
RN;BOA SAUDE;SIDE-CAR;0
RN;BOA SAUDE;OUTROS;5
RN;BOA SAUDE;TRATOR ESTEI;0
RN;BOA SAUDE;TRATOR RODAS;0
RN;BOA SAUDE;TRICICLO;0
RN;BOA SAUDE;UTILITARIO;5
RN;BODO;AUTOMOVEL;304
RN;BODO;BONDE;0
RN;BODO;CAMINHAO;8
RN;BODO;CAMINHAO TRATOR;0
RN;BODO;CAMINHONETE;70
RN;BODO;CAMIONETA;11
RN;BODO;CHASSI PLATAF;0
RN;BODO;CICLOMOTOR;2
RN;BODO;MICRO-ONIBUS;11
RN;BODO;MOTOCICLETA;306
RN;BODO;MOTONETA;15
RN;BODO;ONIBUS;5
RN;BODO;QUADRICICLO;0
RN;BODO;REBOQUE;2
RN;BODO;SEMI-REBOQUE;0
RN;BODO;SIDE-CAR;0
RN;BODO;OUTROS;2
RN;BODO;TRATOR ESTEI;0
RN;BODO;TRATOR RODAS;0
RN;BODO;TRICICLO;0
RN;BODO;UTILITARIO;3
RN;BOM JESUS;AUTOMOVEL;1168
RN;BOM JESUS;BONDE;0
RN;BOM JESUS;CAMINHAO;79
RN;BOM JESUS;CAMINHAO TRATOR;2
RN;BOM JESUS;CAMINHONETE;201
RN;BOM JESUS;CAMIONETA;41
RN;BOM JESUS;CHASSI PLATAF;0
RN;BOM JESUS;CICLOMOTOR;18
RN;BOM JESUS;MICRO-ONIBUS;9
RN;BOM JESUS;MOTOCICLETA;1272
RN;BOM JESUS;MOTONETA;33
RN;BOM JESUS;ONIBUS;17
RN;BOM JESUS;QUADRICICLO;0
RN;BOM JESUS;REBOQUE;18
RN;BOM JESUS;SEMI-REBOQUE;10
RN;BOM JESUS;SIDE-CAR;0
RN;BOM JESUS;OUTROS;8
RN;BOM JESUS;TRATOR ESTEI;0
RN;BOM JESUS;TRATOR RODAS;0
RN;BOM JESUS;TRICICLO;0
RN;BOM JESUS;UTILITARIO;8
RN;BREJINHO;AUTOMOVEL;1256
RN;BREJINHO;BONDE;0
RN;BREJINHO;CAMINHAO;127
RN;BREJINHO;CAMINHAO TRATOR;2
RN;BREJINHO;CAMINHONETE;239
RN;BREJINHO;CAMIONETA;60
RN;BREJINHO;CHASSI PLATAF;0
RN;BREJINHO;CICLOMOTOR;40
RN;BREJINHO;MICRO-ONIBUS;11
RN;BREJINHO;MOTOCICLETA;1991
RN;BREJINHO;MOTONETA;120
RN;BREJINHO;ONIBUS;24
RN;BREJINHO;QUADRICICLO;0
RN;BREJINHO;REBOQUE;23
RN;BREJINHO;SEMI-REBOQUE;2
RN;BREJINHO;SIDE-CAR;0
RN;BREJINHO;OUTROS;6
RN;BREJINHO;TRATOR ESTEI;0
RN;BREJINHO;TRATOR RODAS;0
RN;BREJINHO;TRICICLO;2
RN;BREJINHO;UTILITARIO;16
RN;CAICARA DO NORTE;AUTOMOVEL;341
RN;CAICARA DO NORTE;BONDE;0
RN;CAICARA DO NORTE;CAMINHAO;19
RN;CAICARA DO NORTE;CAMINHAO TRATOR;0
RN;CAICARA DO NORTE;CAMINHONETE;107
RN;CAICARA DO NORTE;CAMIONETA;18
RN;CAICARA DO NORTE;CHASSI PLATAF;0
RN;CAICARA DO NORTE;CICLOMOTOR;4
RN;CAICARA DO NORTE;MICRO-ONIBUS;3
RN;CAICARA DO NORTE;MOTOCICLETA;507
RN;CAICARA DO NORTE;MOTONETA;58
RN;CAICARA DO NORTE;ONIBUS;6
RN;CAICARA DO NORTE;QUADRICICLO;0
RN;CAICARA DO NORTE;REBOQUE;3
RN;CAICARA DO NORTE;SEMI-REBOQUE;0
RN;CAICARA DO NORTE;SIDE-CAR;0
RN;CAICARA DO NORTE;OUTROS;1
RN;CAICARA DO NORTE;TRATOR ESTEI;0
RN;CAICARA DO NORTE;TRATOR RODAS;0
RN;CAICARA DO NORTE;TRICICLO;0
RN;CAICARA DO NORTE;UTILITARIO;10
RN;CAICARA DO RIO DO VENTO;AUTOMOVEL;456
RN;CAICARA DO RIO DO VENTO;BONDE;0
RN;CAICARA DO RIO DO VENTO;CAMINHAO;29
RN;CAICARA DO RIO DO VENTO;CAMINHAO TRATOR;0
RN;CAICARA DO RIO DO VENTO;CAMINHONETE;90
RN;CAICARA DO RIO DO VENTO;CAMIONETA;11
RN;CAICARA DO RIO DO VENTO;CHASSI PLATAF;0
RN;CAICARA DO RIO DO VENTO;CICLOMOTOR;1
RN;CAICARA DO RIO DO VENTO;MICRO-ONIBUS;5
RN;CAICARA DO RIO DO VENTO;MOTOCICLETA;298
RN;CAICARA DO RIO DO VENTO;MOTONETA;8
RN;CAICARA DO RIO DO VENTO;ONIBUS;4
RN;CAICARA DO RIO DO VENTO;QUADRICICLO;0
RN;CAICARA DO RIO DO VENTO;REBOQUE;6
RN;CAICARA DO RIO DO VENTO;SEMI-REBOQUE;0
RN;CAICARA DO RIO DO VENTO;SIDE-CAR;0
RN;CAICARA DO RIO DO VENTO;OUTROS;3
RN;CAICARA DO RIO DO VENTO;TRATOR ESTEI;0
RN;CAICARA DO RIO DO VENTO;TRATOR RODAS;0
RN;CAICARA DO RIO DO VENTO;TRICICLO;2
RN;CAICARA DO RIO DO VENTO;UTILITARIO;2
RN;CAICO;AUTOMOVEL;15374
RN;CAICO;BONDE;0
RN;CAICO;CAMINHAO;2446
RN;CAICO;CAMINHAO TRATOR;197
RN;CAICO;CAMINHONETE;4596
RN;CAICO;CAMIONETA;870
RN;CAICO;CHASSI PLATAF;0
RN;CAICO;CICLOMOTOR;2417
RN;CAICO;MICRO-ONIBUS;172
RN;CAICO;MOTOCICLETA;14950
RN;CAICO;MOTONETA;5636
RN;CAICO;ONIBUS;90
RN;CAICO;QUADRICICLO;0
RN;CAICO;REBOQUE;357
RN;CAICO;SEMI-REBOQUE;282
RN;CAICO;SIDE-CAR;0
RN;CAICO;OUTROS;183
RN;CAICO;TRATOR ESTEI;0
RN;CAICO;TRATOR RODAS;0
RN;CAICO;TRICICLO;45
RN;CAICO;UTILITARIO;534
RN;CAMPO GRANDE;AUTOMOVEL;783
RN;CAMPO GRANDE;BONDE;0
RN;CAMPO GRANDE;CAMINHAO;84
RN;CAMPO GRANDE;CAMINHAO TRATOR;4
RN;CAMPO GRANDE;CAMINHONETE;245
RN;CAMPO GRANDE;CAMIONETA;23
RN;CAMPO GRANDE;CHASSI PLATAF;0
RN;CAMPO GRANDE;CICLOMOTOR;31
RN;CAMPO GRANDE;MICRO-ONIBUS;11
RN;CAMPO GRANDE;MOTOCICLETA;1427
RN;CAMPO GRANDE;MOTONETA;112
RN;CAMPO GRANDE;ONIBUS;15
RN;CAMPO GRANDE;QUADRICICLO;0
RN;CAMPO GRANDE;REBOQUE;15
RN;CAMPO GRANDE;SEMI-REBOQUE;4
RN;CAMPO GRANDE;SIDE-CAR;0
RN;CAMPO GRANDE;OUTROS;18
RN;CAMPO GRANDE;TRATOR ESTEI;0
RN;CAMPO GRANDE;TRATOR RODAS;0
RN;CAMPO GRANDE;TRICICLO;3
RN;CAMPO GRANDE;UTILITARIO;8
RN;CAMPO REDONDO;AUTOMOVEL;973
RN;CAMPO REDONDO;BONDE;0
RN;CAMPO REDONDO;CAMINHAO;80
RN;CAMPO REDONDO;CAMINHAO TRATOR;1
RN;CAMPO REDONDO;CAMINHONETE;149
RN;CAMPO REDONDO;CAMIONETA;42
RN;CAMPO REDONDO;CHASSI PLATAF;0
RN;CAMPO REDONDO;CICLOMOTOR;52
RN;CAMPO REDONDO;MICRO-ONIBUS;17
RN;CAMPO REDONDO;MOTOCICLETA;1143
RN;CAMPO REDONDO;MOTONETA;112
RN;CAMPO REDONDO;ONIBUS;15
RN;CAMPO REDONDO;QUADRICICLO;0
RN;CAMPO REDONDO;REBOQUE;19
RN;CAMPO REDONDO;SEMI-REBOQUE;3
RN;CAMPO REDONDO;SIDE-CAR;0
RN;CAMPO REDONDO;OUTROS;5
RN;CAMPO REDONDO;TRATOR ESTEI;0
RN;CAMPO REDONDO;TRATOR RODAS;0
RN;CAMPO REDONDO;TRICICLO;0
RN;CAMPO REDONDO;UTILITARIO;11
RN;CANGUARETAMA;AUTOMOVEL;3528
RN;CANGUARETAMA;BONDE;0
RN;CANGUARETAMA;CAMINHAO;214
RN;CANGUARETAMA;CAMINHAO TRATOR;4
RN;CANGUARETAMA;CAMINHONETE;515
RN;CANGUARETAMA;CAMIONETA;157
RN;CANGUARETAMA;CHASSI PLATAF;1
RN;CANGUARETAMA;CICLOMOTOR;326
RN;CANGUARETAMA;MICRO-ONIBUS;41
RN;CANGUARETAMA;MOTOCICLETA;3522
RN;CANGUARETAMA;MOTONETA;387
RN;CANGUARETAMA;ONIBUS;108
RN;CANGUARETAMA;QUADRICICLO;0
RN;CANGUARETAMA;REBOQUE;110
RN;CANGUARETAMA;SEMI-REBOQUE;38
RN;CANGUARETAMA;SIDE-CAR;0
RN;CANGUARETAMA;OUTROS;34
RN;CANGUARETAMA;TRATOR ESTEI;0
RN;CANGUARETAMA;TRATOR RODAS;0
RN;CANGUARETAMA;TRICICLO;1
RN;CANGUARETAMA;UTILITARIO;68
RN;CARAUBAS;AUTOMOVEL;2337
RN;CARAUBAS;BONDE;0
RN;CARAUBAS;CAMINHAO;205
RN;CARAUBAS;CAMINHAO TRATOR;22
RN;CARAUBAS;CAMINHONETE;606
RN;CARAUBAS;CAMIONETA;89
RN;CARAUBAS;CHASSI PLATAF;0
RN;CARAUBAS;CICLOMOTOR;164
RN;CARAUBAS;MICRO-ONIBUS;55
RN;CARAUBAS;MOTOCICLETA;3541
RN;CARAUBAS;MOTONETA;731
RN;CARAUBAS;ONIBUS;25
RN;CARAUBAS;QUADRICICLO;0
RN;CARAUBAS;REBOQUE;25
RN;CARAUBAS;SEMI-REBOQUE;25
RN;CARAUBAS;SIDE-CAR;0
RN;CARAUBAS;OUTROS;24
RN;CARAUBAS;TRATOR ESTEI;0
RN;CARAUBAS;TRATOR RODAS;0
RN;CARAUBAS;TRICICLO;3
RN;CARAUBAS;UTILITARIO;32
RN;CARNAUBA DOS DANTAS;AUTOMOVEL;1267
RN;CARNAUBA DOS DANTAS;BONDE;0
RN;CARNAUBA DOS DANTAS;CAMINHAO;234
RN;CARNAUBA DOS DANTAS;CAMINHAO TRATOR;54
RN;CARNAUBA DOS DANTAS;CAMINHONETE;253
RN;CARNAUBA DOS DANTAS;CAMIONETA;49
RN;CARNAUBA DOS DANTAS;CHASSI PLATAF;0
RN;CARNAUBA DOS DANTAS;CICLOMOTOR;4
RN;CARNAUBA DOS DANTAS;MICRO-ONIBUS;13
RN;CARNAUBA DOS DANTAS;MOTOCICLETA;1012
RN;CARNAUBA DOS DANTAS;MOTONETA;282
RN;CARNAUBA DOS DANTAS;ONIBUS;9
RN;CARNAUBA DOS DANTAS;QUADRICICLO;0
RN;CARNAUBA DOS DANTAS;REBOQUE;34
RN;CARNAUBA DOS DANTAS;SEMI-REBOQUE;66
RN;CARNAUBA DOS DANTAS;SIDE-CAR;0
RN;CARNAUBA DOS DANTAS;OUTROS;17
RN;CARNAUBA DOS DANTAS;TRATOR ESTEI;0
RN;CARNAUBA DOS DANTAS;TRATOR RODAS;0
RN;CARNAUBA DOS DANTAS;TRICICLO;3
RN;CARNAUBA DOS DANTAS;UTILITARIO;25
RN;CARNAUBAIS;AUTOMOVEL;1130
RN;CARNAUBAIS;BONDE;0
RN;CARNAUBAIS;CAMINHAO;62
RN;CARNAUBAIS;CAMINHAO TRATOR;0
RN;CARNAUBAIS;CAMINHONETE;185
RN;CARNAUBAIS;CAMIONETA;28
RN;CARNAUBAIS;CHASSI PLATAF;0
RN;CARNAUBAIS;CICLOMOTOR;25
RN;CARNAUBAIS;MICRO-ONIBUS;17
RN;CARNAUBAIS;MOTOCICLETA;1237
RN;CARNAUBAIS;MOTONETA;187
RN;CARNAUBAIS;ONIBUS;18
RN;CARNAUBAIS;QUADRICICLO;0
RN;CARNAUBAIS;REBOQUE;23
RN;CARNAUBAIS;SEMI-REBOQUE;3
RN;CARNAUBAIS;SIDE-CAR;0
RN;CARNAUBAIS;OUTROS;17
RN;CARNAUBAIS;TRATOR ESTEI;0
RN;CARNAUBAIS;TRATOR RODAS;0
RN;CARNAUBAIS;TRICICLO;0
RN;CARNAUBAIS;UTILITARIO;17
RN;CEARA-MIRIM;AUTOMOVEL;10258
RN;CEARA-MIRIM;BONDE;0
RN;CEARA-MIRIM;CAMINHAO;467
RN;CEARA-MIRIM;CAMINHAO TRATOR;28
RN;CEARA-MIRIM;CAMINHONETE;1497
RN;CEARA-MIRIM;CAMIONETA;418
RN;CEARA-MIRIM;CHASSI PLATAF;0
RN;CEARA-MIRIM;CICLOMOTOR;639
RN;CEARA-MIRIM;MICRO-ONIBUS;81
RN;CEARA-MIRIM;MOTOCICLETA;7504
RN;CEARA-MIRIM;MOTONETA;598
RN;CEARA-MIRIM;ONIBUS;211
RN;CEARA-MIRIM;QUADRICICLO;0
RN;CEARA-MIRIM;REBOQUE;212
RN;CEARA-MIRIM;SEMI-REBOQUE;101
RN;CEARA-MIRIM;SIDE-CAR;0
RN;CEARA-MIRIM;OUTROS;74
RN;CEARA-MIRIM;TRATOR ESTEI;0
RN;CEARA-MIRIM;TRATOR RODAS;0
RN;CEARA-MIRIM;TRICICLO;15
RN;CEARA-MIRIM;UTILITARIO;235
RN;CERRO-CORA;AUTOMOVEL;1257
RN;CERRO-CORA;BONDE;0
RN;CERRO-CORA;CAMINHAO;121
RN;CERRO-CORA;CAMINHAO TRATOR;1
RN;CERRO-CORA;CAMINHONETE;317
RN;CERRO-CORA;CAMIONETA;59
RN;CERRO-CORA;CHASSI PLATAF;0
RN;CERRO-CORA;CICLOMOTOR;5
RN;CERRO-CORA;MICRO-ONIBUS;21
RN;CERRO-CORA;MOTOCICLETA;1694
RN;CERRO-CORA;MOTONETA;131
RN;CERRO-CORA;ONIBUS;24
RN;CERRO-CORA;QUADRICICLO;0
RN;CERRO-CORA;REBOQUE;19
RN;CERRO-CORA;SEMI-REBOQUE;3
RN;CERRO-CORA;SIDE-CAR;0
RN;CERRO-CORA;OUTROS;9
RN;CERRO-CORA;TRATOR ESTEI;0
RN;CERRO-CORA;TRATOR RODAS;0
RN;CERRO-CORA;TRICICLO;3
RN;CERRO-CORA;UTILITARIO;12
RN;CORONEL EZEQUIEL;AUTOMOVEL;520
RN;CORONEL EZEQUIEL;BONDE;0
RN;CORONEL EZEQUIEL;CAMINHAO;74
RN;CORONEL EZEQUIEL;CAMINHAO TRATOR;0
RN;CORONEL EZEQUIEL;CAMINHONETE;60
RN;CORONEL EZEQUIEL;CAMIONETA;21
RN;CORONEL EZEQUIEL;CHASSI PLATAF;0
RN;CORONEL EZEQUIEL;CICLOMOTOR;2
RN;CORONEL EZEQUIEL;MICRO-ONIBUS;7
RN;CORONEL EZEQUIEL;MOTOCICLETA;523
RN;CORONEL EZEQUIEL;MOTONETA;30
RN;CORONEL EZEQUIEL;ONIBUS;5
RN;CORONEL EZEQUIEL;QUADRICICLO;0
RN;CORONEL EZEQUIEL;REBOQUE;3
RN;CORONEL EZEQUIEL;SEMI-REBOQUE;0
RN;CORONEL EZEQUIEL;SIDE-CAR;0
RN;CORONEL EZEQUIEL;OUTROS;2
RN;CORONEL EZEQUIEL;TRATOR ESTEI;0
RN;CORONEL EZEQUIEL;TRATOR RODAS;0
RN;CORONEL EZEQUIEL;TRICICLO;0
RN;CORONEL EZEQUIEL;UTILITARIO;8
RN;CORONEL JOAO PESSOA;AUTOMOVEL;321
RN;CORONEL JOAO PESSOA;BONDE;0
RN;CORONEL JOAO PESSOA;CAMINHAO;12
RN;CORONEL JOAO PESSOA;CAMINHAO TRATOR;0
RN;CORONEL JOAO PESSOA;CAMINHONETE;74
RN;CORONEL JOAO PESSOA;CAMIONETA;11
RN;CORONEL JOAO PESSOA;CHASSI PLATAF;0
RN;CORONEL JOAO PESSOA;CICLOMOTOR;0
RN;CORONEL JOAO PESSOA;MICRO-ONIBUS;9
RN;CORONEL JOAO PESSOA;MOTOCICLETA;687
RN;CORONEL JOAO PESSOA;MOTONETA;39
